,neighbors
2117,"['1306700DI01' '1306700MR7A' '1306700MR6A' '1306700PF01' '1306700CA01'
 '1306700SO02' '1306700EA02']"
2118,"['13255000010' '13171001714' '13255000011' '13255000008' '13231000008'
 '13231000007']"
2119,['13261000017' '1326100W-27' '133070000P3' '1326100N-26']
2120,['13233000006' '1322300012C' '1322300006C' '13143000005' '13143000009']
2121,"['1331300005A' '1331300006A' '1331300004A' '1331300002A' '133130000AN'
 '1331300001A']"
2122,['13143000003' '13143000012' '13143000007' '13143000008']
2123,"['13177000001' '130810ARABI' '130810JAMES' '13287000001' '13321000008'
 '13321000007']"
2124,"['13071000019' '13277000007' '13277000005' '13071000017' '13321000011'
 '13277000008' '13321000004' '13071000009' '13321000003']"
2125,"['13071000010' '13071000017' '13321000011' '13321000001' '13095000020'
 '13321000014' '132050000LS' '13321000003' '13071000021']"
2126,['13093000007' '1326100E-27' '13261000029' '13261000015' '13093000010']
2127,['13237000101' '13159000295' '13169000005' '13159000293' '13169000006']
2128,"['1306700MD01' '1306700DO01' '1306700RW01' '1306700CR01' '1306700DC01'
 '1306700TR01']"
2129,['13287000001' '13321000006' '13321000015' '13321000008' '13321000009']
2130,"['1306700NJ01' '1306700VG03' '1306700VG02' '1312100009A' '1306700VG01'
 '1312100008A' '131210008F2' '1312100008E']"
2131,['1306700OR04' '1306700KP02' '1306700DL01' '1306700LM01' '1306700MC01']
2132,['13207000008' '1317101712A' '1303500BCCC' '13207000013' '1317101712B']
2133,"['13071000023' '13071000015' '130750000DB' '1307500000C' '1307500000L'
 '130750000EP' '1307500000S' '130750000NL' '1307500000M']"
2134,['13185000005' '13027001199' '13027000660']
2135,"['1306700LI01' '1306700SN7A' '1306700MA01' '1306700MA02' '1306700HL01'
 '1306700MA04']"
2136,"['1306700SN4A' '1306700BR02' '1306700NP01' '1306700SN7A' '1306700MA01'
 '1306700MA03']"
2137,"['1306700CK01' '1306700EP01' '1306700GT01' '1306700EL02' '1306700PR01'
 '1306700BW01']"
2138,['1306700CL02' '1322300008B' '1322300009C' '1306700PS3A' '1306700PS1A']
2139,"['1304900005W' '1304900005F' '1304900004H' '13025000001' '13299000400'
 '13299000407' '1304900004A']"
2140,"['13273000002' '1300700000E' '1300700000M' '13095000009' '13095000025'
 '13037000002' '13243000998' '1300700000N' '13273000006']"
2141,['130910RAWLI' '130910EDDIN' '13023000001' '130910YONKE']
2142,"['13175000005' '13175000014' '13175000007' '13319000007' '13319000003'
 '13167001301' '13175000012' '13319000011']"
2143,['13071000023' '13071000019' '13277000007' '13321000010' '13071000022']
2144,"['130910MULLI' '130910PLAIN' '13175000013' '13175000019' '13175000008'
 '130910JONES']"
2145,['1331500003A' '1331500004A' '1331500002B']
2146,"['13177000004' '13177000001' '13095000001' '13095000023' '13321000006'
 '13321000008' '13177000009']"
2147,"['13151000037' '13151000055' '13151000044' '13151000045' '132470000LO'
 '13151000042']"
2148,"['13151000037' '13151000039' '13151000053' '13151000038' '13151000041'
 '13151000045' '13151000043']"
2149,['1303500BCCC' '13151000058' '13151000036' '13151000026']
2150,"['1312100008B' '131210SS13B' '1312100007B' '1312100008C' '1312100007D'
 '1312100007C' '1312100SS14']"
2151,['13021000HO5' '13021000HO3' '13021000HO1' '13021000HO6']
2152,['13105000315' '13105000196' '13147000004']
2153,['131210004X1' '1312100010K' '131210004X2' '1312100010J' '1312100011H']
2154,['1312100007M' '1312100006I' '1312100007E' '1312100007F' '1312100007H']
2155,['13249000001' '13197000808' '13197000807' '13197000948' '13197000034']
2156,"['1305900007C' '13219000011' '13219000010' '1305900003A' '1305900007B'
 '1305900006C' '1305900006D']"
2157,"['1305900006A' '13219000011' '13219000010' '1305900007A' '1305900006B'
 '1305900006D']"
2158,['13275000117' '13275000103' '13275000104' '13275000112' '13275000101']
2159,"['13123000009' '13085000001' '13227000010' '13123000011' '13123000013'
 '13123000012']"
2160,"['13275000108' '13027001402' '13275000117' '13027001230' '13275000103'
 '13275000102' '13275000116']"
2161,"['1312100001G' '1312100001E' '1312100004I' '1312100004V' '1312100001F'
 '1312100001H']"
2162,"['131210EP04B' '131210EP04A' '131210EP03B' '1312100011P' '131210011E2'
 '1312100011J' '131210011E1']"
2163,['1312100RW05' '131210AP02B' '131210RW07B']
2164,"['1312100008B' '1306700CA01' '131210SS09A' '1306700VG01' '1306700VG04'
 '1312100008C' '1312100008E' '1312100008D' '131210008N2']"
2165,"['13109000011' '13031000004' '13031000010' '13031000008' '13029000001'
 '13031000006']"
2166,"['13033000014' '13165000003' '13033000009' '13033000015' '13033000003'
 '13033000008']"
2167,"['13115000055' '13115000140' '13115000050' '13115000040' '13055001382'
 '13055000940' '13115000115']"
2168,"['132050000CN' '1300700000E' '13087001277' '13087001805' '13201000001'
 '1300700000N' '132050000HF' '1300700000A']"
2169,"['13055000962' '13129000980' '133130000TR' '13295001053' '133130000CA'
 '133130000MC' '13115000035' '13129001054']"
2170,['13295001161' '13295001501' '13083001889']
2171,"['1312100008L' '1312100008G' '1312100008J' '1312100008M' '1312100007J'
 '131210008F1' '1312100007F' '1312100008K' '1312100007H']"
2172,"['1312100012F' '131210EP02B' '131210EP02E' '1312100012A' '131210012E1'
 '1312100012G']"
2173,"['1312100004K' '131210004X1' '1312100004L' '1312100004G' '1312100010M'
 '1312100004D' '1312100004A' '1312100010J']"
2174,"['1312100003D' '1312100004L' '1312100003E' '131210004X2' '1312100004A'
 '1312100010J' '1312100004C']"
2175,['1312100JC11' '1312100AP14' '1312100JC14' '1312100JC10']
2176,['1312100RW09' '13057000026']
2177,['132050000CN' '1300700000N' '13095000020' '132050000LS' '13095000026']
2178,['13071000013' '132050000LS' '132050000PC' '13071000021' '132050000HI']
2179,['132050000CT' '132050000CS' '132050000LS' '132050000SC' '132050000HI']
2180,['1312100PA01' '131210SC07A' '1312100CH03']
2181,"['1312100CH02' '1312100PA01' '131210SC07A' '1312100SC04' '13097001260'
 '13045000682' '1312100CH01' '1312100CH05' '13097001272']"
2182,"['1312100003N' '13121003P1B' '1312100004F' '1312100003I' '1312100004I'
 '1312100003T']"
2183,"['1312100RW09' '1312100RW01' '1312100RW05' '131210ML01B' '131210AP04A'
 '131210AP022' '1312100RW08' '1312100RW16' '1312100RW19']"
2184,['13295001809' '13295001161' '13055XC-968' '13083001214' '13295001808']
2185,"['1312100008J' '1312100008M' '1312100009F' '1312100008H' '1312100008C'
 '1312100008E' '1312100008K' '1312100008D' '131210008N1' '131210008N2']"
2186,['1312100009A' '1312100009F' '1306700VG04' '1312100008E']
2187,['1312100012J' '1312100HP01' '131210012H2' '131210012E1']
2188,"['1312100012J' '1312100012F' '1312100012M' '1312100001S' '131210012H1'
 '131210012E1']"
2189,"['1312100SC13' '131210SC01D' '131210SC01B' '131210SC01A' '13097000784'
 '131210SC05E' '131210SC05D' '1312100SC20' '13097000785']"
2190,"['131210006L1' '131210006L2' '1312100008L' '1312100006R' '13121003P1A'
 '1312100003I' '1312100002W' '131210002L2' '1312100008P']"
2191,['1312100006R' '1312100002A' '1312100003I' '1312100003F' '131210002L2']
2192,"['131210SC09B' '131210SC09C' '131210SC23C' '131210SC23B' '131210SC23A'
 '131210SC11A' '131210SC29A']"
2193,['131210SC09B' '1312100SC27' '131210SC09C' '131210SC23A' '131210SC11B']
2194,['1312100006D' '130890000LE' '1312100006J' '131210002F1' '1312100006B']
2195,"['13115000040' '13055001382' '13055000962' '13129001064' '13295000953'
 '13129001054']"
2196,['130750000DB' '13019001157' '1307500000L' '130750000RB' '13019001427']
2197,['13207000008' '1303500BCCC' '13207000007' '13207000010' '13207000004']
2198,"['1303500BCCC' '13159000295' '13169000008' '13207000007' '13207000012'
 '13207000013']"
2199,['13245000608' '13245000802' '13245000810' '13245000808']
2200,"['13245000106' '13245000303' '13245000111' '13245000107' '13245000204'
 '13245000304' '13245000101' '13245000108']"
2201,['13269000006' '13079000002' '13079000003' '1307900001A']
2202,['13277000006' '13277000003' '13019000518' '13019001427' '13019001642']
2203,"['13261000017' '133070000P1' '1326100O-26' '133070000G3' '13197000034'
 '1326100N-26']"
2204,['13261000017' '133070000P1' '133070000P3' '133070000W2' '13273000004']
2205,['13031000012' '13165000005' '13251000004' '13031000002' '13251000005']
2206,['13179000001' '13179000003' '13191001480' '13191001312' '13191001515']
2207,['131870000DA' '13085000003' '13139000020' '13139000027' '13139000017']
2208,"['13085000003' '13139000023' '13139000020' '13117000006' '13139000016'
 '13139000018']"
2209,"['1305900001D' '13219000013' '13219000003' '13219000001' '132210000CR'
 '1305900001C' '13219000005']"
2210,"['13139000002' '13139000024' '13157001000' '13139000011' '13157003000'
 '13139000003' '13139000008' '13139000009']"
2211,['1312100011P' '131210011E3' '131210011E1']
2212,"['1312100012J' '1312100012F' '131210EP02B' '131210EP02A' '1312100HP01'
 '1312100012D' '131210012H1' '131210012H2' '1312100012G']"
2213,"['1306700MT01' '1312100SS26' '131210SS19A' '131210SS02A' '1312100SS04'
 '131210SS18A' '131210SS18B']"
2214,['1306700MT01' '1312100SS26' '131210SS19B' '1312100SS22' '1312100SS20']
2215,"['1312100RW03' '1306700MT01' '131210SS19A' '1312100SS20' '131210SS15A'
 '131210RW11B' '131210SS15B']"
2216,"['1312100006R' '1312100002A' '1312100002B' '1312100004F' '1312100003I'
 '1312100003F' '1312100002W' '131210002L1']"
2217,['13285000016' '13285000011' '13285000010' '13149000SOU' '13285000001']
2218,"['13129000874' '13213000872' '13123000005' '13129000973' '13129001063'
 '13227000005']"
2219,['13053FTBEN3' '13215000112' '13053FTBEN2' '13215FTBEN2']
2220,['13077000025' '13077000020' '13045000682' '13077000011' '13077000008']
2221,"['1312100012M' '13063000FP3' '1306300OAK1' '13063000FP2' '13063000LC1'
 '13063000MO1' '13063000FP4']"
2222,['1306300JB16' '1306300JB17' '1306300RD09' '1306300RD12' '1306300JB12']
2223,"['13063000FP6' '13063000FP3' '13063000MO2' '13063000FP5' '13063000LC1'
 '13063000MO1' '13063000FP1']"
2224,"['13171001714' '1317101712A' '1303500BCCC' '13255000011' '13255000009'
 '13255000017']"
2225,['1305106-10C' '1305106-09C' '1305106-02C' '1305106-05C']
2226,['13113000008' '13113000004' '13113000024' '13113000005']
2227,['130450714A3' '130450714A1' '130450714A2']
2228,"['133130000ES' '13213001895' '13213000824' '133130000GL' '13213001039'
 '133130000LT']"
2229,"['13095000001' '13095000003' '13095000027' '13095000005' '13177000007'
 '13095000004' '13177000006']"
2230,"['13177000005' '13095000001' '13095000002' '13095000004' '13177000006'
 '13177000009' '13177000008']"
2231,"['13095000007' '13095000027' '13095000025' '13095000005' '13095000002'
 '13177000007' '13177000006']"
2232,"['13177000005' '13273000002' '13095000025' '13095000002' '13177000007'
 '13095000004']"
2233,"['13113000014' '13113000033' '13113000027' '13113000026' '13113000016'
 '13113000019' '13113000012' '13113000020']"
2234,"['13255000002' '13255000016' '13255000011' '13255000021' '13255000004'
 '13255000009' '13255000020']"
2235,"['1312100JC01' '13135000096' '13135000106' '13135000155' '13135000111'
 '13135000056']"
2236,"['13199000010' '13231000001' '13231000006' '13293001610' '13199000009'
 '13293001336']"
2237,"['1306300JB16' '1306300RD03' '1306300RD04' '1306300RD05' '1306300JB02'
 '1306300RD12']"
2238,"['13113000033' '13113000032' '13113000019' '13113000011' '13113000021'
 '13113000020']"
2239,"['13063000LJ3' '13113000029' '13113000004' '1306300JB13' '13063000PH1'
 '1306300JB01' '13113000030' '13113000024']"
2240,"['13063000MO6' '13063000MO5' '13063000MO2' '13063000EW1' '13063000LC1'
 '13063000MO7' '13063000MO4']"
2241,"['13139000029' '13139000028' '13135000039' '13135000154' '13135000009'
 '13135000067']"
2242,['1305105-08C' '1305106-09C' '1305106-08C' '1305106-01C' '1305106-05C']
2243,"['13073000010' '13073000018' '13073000034' '13073000033' '13073000020'
 '13073000025']"
2244,"['13073000085' '13073000060' '13073000070' '13073000017' '13073000015'
 '13073000120' '13073000130']"
2245,"['13189000132' '13301000002' '13317000001' '1331700004B' '1331700002B'
 '13265000172' '13265000601' '1331700004A']"
2246,['13259000002' '13243000566' '133070000P1' '133070000G3' '13273000004']
2247,['1312100JC01' '1312100JC06' '1312100JC12' '13135000007' '13135000056']
2248,"['130890000PB' '130890000CH' '130890000NF' '130890000KB' '130890000DG'
 '130890000WL']"
2249,['13073000134' '13073000107' '13073000135' '13073000131' '13073000137']
2250,['13073000107' '13073000132' '13073000131']
2251,"['13073000134' '13073000060' '13073000064' '13073000061' '13073000063'
 '13073000132' '13073000135' '13073000130']"
2252,"['13321000011' '13321000001' '13321000004' '13321000002' '13321000010'
 '13321000012']"
2253,"['1306300RD08' '1306300RD02' '13113000003' '1306300RD03' '1306300RD04'
 '1306300JB02' '1306300RD09' '1306300JB12']"
2254,['13127002713' '13127002923' '13127002943']
2255,"['13275000114' '13275000107' '1313100000R' '1313100000H' '13275000113'
 '1313100000M']"
2256,['13135000153' '13135000084' '13135000015' '13135000060' '13135000110']
2257,"['13135000047' '13135000078' '13135000010' '13135000016' '13135000143'
 '13135000005' '13135000093']"
2258,"['130890000GB' '130890000AF' '130890000DE' '130890000AA' '130890000PA'
 '130890000RJ' '130890000CU' '130890000CT' '130890000GF']"
2259,"['13135000052' '13135000045' '13135000032' '13135000049' '13135000069'
 '13135000118']"
2260,"['13135000153' '13135000084' '13135000016' '13135000015' '13135000127'
 '13135000094' '13135000093' '13135000079']"
2261,"['130890000CQ' '130890000MO' '130890000CA' '130890000AI' '130890000PA'
 '130890000WA']"
2262,['13135000078' '13135000010' '13135000081' '13135000134' '13135000094']
2263,['131810003-B' '13073000040' '13073000051' '131810004-A']
2264,['13189000132' '131810003-B' '13181000002']
2265,['13119000007' '13195000DAN' '13195000MIL' '13195000ILA']
2266,['13135000012' '13135000021' '13135000065']
2267,"['13135000012' '13135000023' '13135000051' '13135000066' '13135000113'
 '13135000065' '13135000123']"
2268,['130890000DA' '130890000HF' '130890000PB' '130890000TG' '130890000NF']
2269,"['13135000097' '13135000085' '13135000070' '13135000098' '13135000128'
 '13135000124' '13135000006' '13135000090' '13135000132']"
2270,"['1306700GT01' '1306700BF03' '1306700LA01' '1306700PR01' '1306700BF02'
 '1306700MK01']"
2271,['13275000115' '13275000114' '131310000WL' '1313100000M']
2272,"['13263000002' '13293005610' '13199000001' '13199000010' '13293001610'
 '13231000004' '13199000014']"
2273,['13057000006' '13057000040' '13057000032' '13057000011' '13057000029']
2274,['13077000005' '13077000020' '13077000011' '13077000015']
2275,['132710000MI' '132710000HE' '130910PONDT' '130910CHAUN' '130910MCCRA']
2276,['130910PONDT' '130910CHAUN' '130910VILUL' '130910MILAN']
2277,['13269000005' '13269000006']
2278,"['13273000005' '13273000003' '13261000017' '13243000566' '133070000G3'
 '133070000W2']"
2279,"['13071000016' '13071000010' '13071000013' '13071000011' '132050000LS'
 '13321000012' '132050000SC']"
2280,"['13151000039' '13151000057' '13151000053' '13063000LJ3' '1306300JB06'
 '13151000032' '13151000033' '13063000LJ2' '13063000LJ1' '1306300JB14']"
2281,['13275000110' '13275000109' '13275000107' '13275000118']
2282,"['13135000101' '13135000073' '1312100RW21' '1312100RW20' '1312100SS17'
 '13135000126' '130890000KB' '130890000MQ' '130890000WL']"
2283,['1312100RW04' '131210RW22A' '1312100RW21' '1312100SS01' '1312100SS17']
2284,['1312100010E' '1312100010D' '131210010H2' '1312100003S' '1312100010F']
2285,"['1312100010B' '1312100010D' '131210010H1' '1312100003S' '1312100010G'
 '1312100010R']"
2286,"['131210AP01D' '131210AP01C' '1312100RW03' '131210RW07A' '1312100JC16'
 '131210AP02B' '131210AP01E' '1312100RW17' '1312100RW06' '1312100JC18']"
2287,['131210AP01D' '1312100RW13']
2288,['13161000100' '132710000LU' '13309000001' '13161000401' '13161000502']
2289,['130050DOUGL' '1322900004C' '13229000001' '13299000405']
2290,['13039000014' '13039000013' '13039000010']
2291,"['1312100RW03' '131210RW07A' '1312100RW04' '131210RW22A' '1312100RW13'
 '1312100SS17' '1312100RW06' '131210SS15B']"
2292,"['131210RW22A' '1312100RW21' '131210RW22B' '1312100JC16' '1312100JC14'
 '13135000126' '1312100JC18' '131210JC13A']"
2293,['13115000050' '13055001083' '13055000940' '13115000080' '13115000010']
2294,['13055000925' '13055000870' '13055001216' '13055XC-968']
2295,"['1312100008L' '13121003P1A' '1312100008J' '1312100003F' '1312100009H'
 '1312100008K']"
2296,['13121003P1A' '1312100008J' '1312100009G' '1312100008P' '1312100008K']
2297,"['131210006L2' '1312100006D' '1312100006I' '1312100007J' '1312100006N'
 '1312100006E']"
2298,"['1312100011B' '131210SC14B' '131210SC14A' '1312100011C' '131210SC01C'
 '131210SC01D' '131210SC16B' '131210SC01B' '131210SC01A' '1312100SC02']"
2299,"['131210UC02A' '131210SC08C' '131210SC17C' '131210UC01D' '131210UC02B'
 '131210SC05B' '131210SC19A' '131210SC18C' '131210SC17A']"
2300,['131210SC08B' '131210UC033' '131210SC09B' '131210UC031' '131210UC01B']
2301,['131210SC08B' '131210CP084' '131210SC08D' '1312100SC10' '131210UC01C']
2302,['131210EP02C' '1312100HP01' '1306300OAK1' '1312100CP02']
2303,['1312100SC27' '1312100SC10' '1306300OAK1' '131210CP08A' '131210CP081']
2304,"['13189000136' '13189000132' '13189000131' '13073000010' '1318900133B'
 '13189000139' '13073000025']"
2305,"['13245000703' '13245000706' '13245000708' '13245000306' '13245000308'
 '13245000701' '13245000305']"
2306,['13253000001' '13253000004' '13253000002']
2307,['1312100PA01' '131210CH04A' '13045000682' '1312100CH03' '13077000008']
2308,"['1312100009E' '1312100003M' '1312100003L' '1312100003B' '1312100003A'
 '1312100009D' '1312100003H']"
2309,"['13033000014' '13033000011' '13251000007' '13033000009' '13033000015'
 '13033000001']"
2310,"['13277000006' '13019001157' '1307500000L' '13019000518' '1307500000M'
 '13019001819']"
2311,"['13245000301' '13245000703' '13245000107' '13245000705' '13245000108'
 '13245000305']"
2312,"['13245000207' '13245000102' '13245000111' '13245000203' '13245000103'
 '13245000201']"
2313,['1312100SS26' '131210SS19B' '1312100SS04' '131210SS02B' '131210SS18A']
2314,"['1312100RW03' '1312100RW04' '1312100SS01' '1312100RW20' '1312100RW17'
 '1312100SS20' '130890000AD' '131210SS15A' '131210SS15B' '130890000MQ']"
2315,"['1312100SS26' '131210SS19A' '1312100SS22' '1312100SS17' '130890000AD'
 '131210SS15A' '131210SS29A' '131210SS29B' '1312100SS04']"
2316,['13245000204' '13245000307' '13245000101']
2317,['13245000111' '13245000204' '13245000307' '13245000304']
2318,"['13139000030' '13139000028' '13135000039' '13013000002' '13157003000'
 '13139000010' '13139000009']"
2319,['13245000207' '13245000111' '13245000208' '13245000204' '13245000105']
2320,['13139000023' '13117000004' '13117000006' '13139000017' '13139000001']
2321,"['13139000002' '13139000004' '13139000023' '13117000003' '13117000004'
 '13139000018']"
2322,"['1312100003N' '1312100004J' '1312100004I' '131210003P2' '1312100004B'
 '1312100003G']"
2323,['1300700000E' '1300700000M' '13201000001' '1309900000A' '1300700000H']
2324,"['13063000FP3' '1306300RD10' '1306300RD04' '1306300OAK3' '13063000FP5'
 '1306300RD06']"
2325,"['13113000033' '13113000034' '13113000032' '13113000022' '13113000012'
 '13113000017' '13113000020']"
2326,['13113000027' '13113000016' '13113000018' '13113000009' '13113000019']
2327,['130450714A3' '130450714A1' '13045001483' '130450714A4' '13045000715']
2328,"['13207000008' '13207000006' '13171001713' '13207000005' '13207000009'
 '13293000588' '13207000014' '1317101712B']"
2329,['13057000024' '13057000035' '13057000036' '13057000034' '13057000005']
2330,"['1300900MONT' '13009000322' '1300900321W' '13319000006' '13319000002'
 '1300900CTY2' '1300900321E']"
2331,"['13227000004' '13129000874' '13057000030' '13227000009' '13057000041'
 '13015000012']"
2332,"['1312100RW09' '131210ML021' '13057000002' '13057000019' '13057000008'
 '131210ML012' '13057000003']"
2333,"['1305101-16C' '1305104-13C' '1305106-10C' '1305106-03C' '1305106-01C'
 '1305106-05C']"
2334,['13073000085' '13073000080' '13073000110' '13073000090' '13073000120']
2335,"['13135000059' '13135000073' '13135000040' '13135000062' '13135000121'
 '13135000063' '13135000126']"
2336,"['13139000029' '13135000055' '13135000154' '13135000102' '13135000135'
 '13135000067']"
2337,"['130890000MG' '130890000SB' '130890000BC' '130890000JA' '130890000EG'
 '130890000FB' '130890000LB' '130890000ER']"
2338,['130890000EA' '130890000OK' '130890000PG' '130890000WF' '130890000GA']
2339,"['1311100SUGC' '13123000008' '13213001013' '1311100FLIN' '1311100MOBI'
 '13213000874' '13123000007']"
2340,"['130450714A1' '13045001240' '13045001533' '13045001006' '130450714BW'
 '13045001111' '130450714A4']"
2341,"['13151000055' '132470000MA' '13217000010' '13217000019' '132470000LO'
 '132470000HC' '132470000ST']"
2342,['13135000047' '13135000035' '13135000053' '13135000010']
2343,"['13135000095' '13135000072' '13135000115' '13135000043' '13135000116'
 '13135000017']"
2344,"['13045000713' '13077000004' '13077000003' '13077000020' '13045000682'
 '13149000ENO' '13149000CEN' '13077000012' '13077000024' '13077000015']"
2345,"['131210CH04A' '13077000025' '13077000022' '13045000682' '13077000019'
 '13077000012' '1312100CH05']"
2346,"['130890000YA' '130890000MI' '130890000WG' '130890000RK' '130890000MC'
 '130890000RM' '130890000GF' '130890000BM']"
2347,"['130890000WK' '130890000SD' '130890000WG' '130890000MA' '130890000RJ'
 '130890000FM' '130890000SK']"
2348,"['130890000WK' '130890000GB' '130890000WG' '130890000AA' '130890000RG'
 '130890000SU' '130890000FM']"
2349,"['13151000046' '130890000HH' '130890000FE' '130890000BJ' '130890000FK'
 '130890000CG' '13151000047' '130890000SM']"
2350,"['130890000SD' '130890000RE' '130890000SP' '130890000AA' '130890000PE'
 '130890000SU' '130890000RJ']"
2351,"['130050DOUGL' '13299000409' '13299000408' '13299000406' '13299000404'
 '13229000001' '1322900004D']"
2352,"['1305103-01C' '1305101-17C' '1305102-06C' '1305103-03C' '1305104-02C'
 '130510XFTPU']"
2353,"['13255000010' '13255000012' '13231000002' '13231000001' '13231000008'
 '13231000005']"
2354,['13285000006' '13199000007' '13199000005' '13077000009' '13199000004']
2355,"['13097000733' '13097000784' '13097000738' '1309700736N' '13097000737'
 '13097000740']"
2356,"['1312100CH02' '13097001271' '1309700736N' '13097001260' '13097000734'
 '13097000735' '1309700736S' '1312100CH03' '13097001259']"
2357,"['13013000003' '13135000028' '13135000039' '13013000012' '13013000002'
 '13135000013' '13135000008']"
2358,"['13135000028' '13135000152' '13135000039' '13135000136' '13135000154'
 '13135000013' '13135000129' '13135000137']"
2359,['13183000006' '130010003A1' '1330500001C' '13267000009' '1330500001A']
2360,"['13073000134' '13073000085' '13073000070' '13073000110' '13073000136'
 '13073000065' '13073000125' '13073000130']"
2361,"['13073000109' '13245000709' '13245000707' '13073000100' '13073000105'
 '13073000136']"
2362,['13073000134' '13073000060' '13073000065' '13073000131' '13073000120']
2363,['130890000SL' '130890000WD' '130890000LH' '130890000MC' '130890000PR']
2364,['131210005A2' '1312100002E' '130890000BB' '130890000EE' '130890000MT']
2365,"['13135000089' '13135000024' '13135000100' '13135000106' '13135000097'
 '13135000026']"
2366,['13135000103' '13135000058' '13135000011' '13135000034' '13135000109']
2367,"['13135000089' '13135000100' '13135000106' '13135000105' '13135000155'
 '13135000140' '13135000131']"
2368,"['130890000WD' '130890000MI' '130890000MF' '130890000MV' '130890000PR'
 '130890000SS' '130890000SM']"
2369,"['130890000SD' '13135000064' '130890000SV' '130890000ST' '130890000RI'
 '130890000SO']"
2370,"['130890000CQ' '130890000CA' '130890000PA' '130890000SG' '130890000KE'
 '130890000TC' '130890000CC']"
2371,['13135000077' '13135000083' '13135000006' '13135000090' '13135000149']
2372,"['130890000DI' '1312100SS17' '1312100SS20' '131210SS29A' '131210SS29B'
 '130890000MQ']"
2373,['13195000COM' '13195000DAN' '13195000FOR' '13195000COL']
2374,"['1306700PP01' '1306700SF01' '1306700LA01' '1306700WL01' '1306700PO01'
 '1306700SI01' '1306700MB01']"
2375,"['1312100RW01' '1306700HT01' '1306700SF01' '1312100RW02' '1306700RW02'
 '1306700CR01' '131210RW11A' '1306700TR01']"
2376,"['13063000FP6' '1306300JB04' '13063000MO2' '1306300JB09' '1306300JB18'
 '13063000FP5' '1306300RD06']"
2377,"['1306300RD10' '1306300RD03' '1306300OAK1' '1306300RD01' '1306300OAK3'
 '1306300OAK2']"
2378,['1305107-12C' '1305107-14C' '1305108-13C' '1305107-06C']
2379,['1305105-06C' '1305105-11C' '1305105-08C' '1305106-09C' '1305105-07C']
2380,['1331700003A' '13317000001' '1331700004B' '1331700002A' '1331700003B']
2381,"['1306700GT01' '1306700EL03' '1306700SM01' '1306700MD01' '1306700SA01'
 '1306700AD01']"
2382,"['1306700HY01' '1306700HR01' '1306700LM02' '1306700PM01' '1306700DU01'
 '1306700FY01' '1306700FR01' '1306700ML01']"
2383,['1312100SS22' '1312100SS17' '1312100SS20' '131210SS15B']
2384,"['1300900321W' '1300900CTY1' '1300900CTY3' '1300900CTY2' '1300900CTY5'
 '1300900321E']"
2385,"['1305900006A' '13157004000' '1305900005A' '1305900005B' '1305900006C'
 '1305900006D']"
2386,"['1305900006A' '1305900005A' '1305900003A' '1305900007B' '1305900007A'
 '1305900006C' '1305900006B']"
2387,['13021000GF5' '13021000WA1' '13021000RU1' '13079000005' '13021000HA3']
2388,['13263000004' '13197000955' '13053FTBEN1' '13263000006' '13197000948']
2389,"['13197000955' '13053FTBEN1' '13197000808' '13197000807' '13197000539'
 '13197000339']"
2390,"['131210CP051' '131210CP052' '1306300OAK1' '131210CP08A' '131210CP06B'
 '131210CP07B' '131210CP05B']"
2391,"['131210CP052' '1306300OAK1' '131210CP083' '131210CP06A' '131210CP06B'
 '131210CP081']"
2392,['131210CP052' '131210CP06A' '131210CP08A' '131210CP081']
2393,['130990000CS' '1309900000U' '130990000CU' '1309900000A']
2394,"['13151000046' '13151000056' '13151000044' '132470000LO' '130890000FK'
 '130890000KD' '130890000SM']"
2395,"['13177000004' '13177000005' '13095000001' '13177000010' '13177000007'
 '13177000008']"
2396,"['1312100JC11' '1312100AP14' '1312100JC12' '1312100JC16' '1312100JC15'
 '1312100JC19' '1312100JC10' '131210JC13B' '131210JC13A']"
2397,"['13037000004' '13037000002' '13243000566' '1324300718A' '13243000334'
 '13243000998' '13243000934']"
2398,['13031000014' '13031000003' '13031000012' '13251000004' '13031000001']
2399,['13123000001' '13123000008' '13213000872' '13123000005']
2400,"['13021000HO4' '13021000HO5' '13021000HO3' '13021000VV6' '13021000HO1'
 '13021000VV5' '13021000HO7']"
2401,"['1312100004M' '1312100011K' '131210004X1' '1312100004T' '1312100012L'
 '1312100011G' '1312100012I' '1312100011H']"
2402,['1312100010A' '1312100010B' '1312100010D' '131210SC30B']
2403,['13037000004' '13243000131' '1324300718A' '13061000001' '13243000947']
2404,['13033000016' '13165000003' '13033000015' '13033000001' '13033000010']
2405,"['131210EP02E' '1312100004M' '1312100012A' '131210EP02D' '1312100004S'
 '1312100012I']"
2406,['1312100011K' '131210EP01B' '1312100011M' '1312100011G']
2407,"['1312100007M' '1312100008G' '1312100006I' '1312100007N' '1312100008H'
 '1312100007H' '1312100007D']"
2408,['130890000SE' '130890000AG' '1312100007A' '1312100007C' '1312100SS14']
2409,['13139000030' '13139000003' '13139000010' '13139000008']
2410,['13207000011' '13079000002' '13207000006' '13207000005' '1317101712C']
2411,"['13207000011' '13207000003' '13207000005' '13207000009' '13207000007'
 '13207000012']"
2412,"['13245000210' '13245000503' '13245000309' '13245000502' '13245000208'
 '13245000507' '13245000302']"
2413,"['1312100006G' '1312100002G' '1312100002D' '1312100002E' '130890000LE'
 '130890000EE' '1312100006F' '1312100006B' '131210002F2']"
