,neighbors
969,"['04013000007' '04013000234' '04013000437' '04013000561' '04013000723'
 '04025000016' '04025000017']"
970,['04013000074' '04013000226' '04013000265' '04013000294']
971,"['04013000014' '04013000143' '04013000186' '04013000371' '04013000474'
 '04013000490' '04013000704' '04013000731']"
972,['04013000009' '04013000371' '04013000388' '04013000474' '04013000730']
973,['04013000056' '04013000169' '04013000278' '04013000422' '04013000547']
974,"['04013000215' '04013000260' '04013000355' '04013000403' '04013000602'
 '04013000609' '04013000651']"
975,"['04013000176' '04013000185' '04013000228' '04013000267' '04013000490'
 '04013000538']"
976,"['04013000210' '04013000211' '04013000258' '04013000301' '04013000302'
 '04013000467' '04013000488' '04013000517' '04013000518' '04013000541'
 '04013000563' '04013000612' '04013000650']"
977,"['04013000050' '04013000081' '04013000175' '04013000436' '04013000515'
 '04013000591']"
978,"['04013000182' '04013000284' '04013000420' '04013000659' '04013000676'
 '04013000723']"
979,"['04013000221' '04013000391' '04013000412' '04013000448' '04013000485'
 '04013000720']"
980,['04013000354' '04013000376' '04013000394' '04013000414' '04013000546']
981,['04013000067' '04013000182' '04013000234' '04013000437']
982,"['04013000168' '04013000180' '04013000250' '04013000292' '04013000395'
 '04013000444']"
983,"['04013000001' '04013000106' '04013000161' '04013000393' '04013000551'
 '04013000643']"
984,"['04013000154' '04013000194' '04013000197' '04013000227' '04013000324'
 '04013000381' '04013000461' '04013000553' '04013000589' '04013000708']"
985,"['04013000099' '04013000123' '04013000391' '04013000525' '04013000608'
 '04013000684']"
986,"['04013000156' '04013000209' '04013000458' '04013000555' '04013000578'
 '04013000610' '04013000638' '04013000644']"
987,"['04013000017' '04013000175' '04013000225' '04013000242' '04013000263'
 '04013000449' '04013000460' '04013000592']"
988,['04013000140' '04013000314' '04013000399' '04013000469' '04013000504']
989,"['04013000149' '04013000150' '04013000206' '04013000244' '04013000325'
 '04013000352' '04013000487' '04013000629']"
990,"['04012000056' '04015000203' '04015000206' '04015000217' '04015000218'
 '04015000220' '04025000013' '04025000014' '04025000016']"
991,['04015000208' '04015000209' '04015000213']
992,"['04015000201' '04015000206' '04015000207' '04015000219' '04015000220'
 '04015000222']"
993,"['04015000209' '04015000210' '04015000211' '04015000213' '04015000216'
 '04015000218']"
994,['04005000058' '04005000060' '04015000221' '04015000223']
995,"['04015000201' '04015000203' '04015000210' '04015000211' '04015000212'
 '04015000217' '04015000222']"
996,['04015000203' '04015000219' '04015000222']
997,['04015000202' '04015000213' '04015000221' '04015000224']
998,['04015000202' '04015000204' '04015000211' '04015000213']
999,['04015000204' '04015000206' '04015000211' '04015000216' '04015000217']
1000,['04015000204' '04015000206' '04015000209' '04015000210' '04015000212']
1001,['04015000206' '04015000211' '04015000222']
1002,"['04015000202' '04015000204' '04015000208' '04015000209' '04015000214'
 '04015000218' '04015000224']"
1003,['04015000213' '04015000218' '04015000224' '04025000013']
1004,['04015000216' '04015000217' '04015000218']
1005,['04015000204' '04015000210' '04015000215' '04015000217' '04015000218']
1006,"['04015000201' '04015000206' '04015000210' '04015000215' '04015000216'
 '04015000218']"
1007,"['04015000201' '04015000204' '04015000213' '04015000214' '04015000215'
 '04015000216' '04015000217' '04025000013']"
1008,['04015000203' '04015000207' '04015000220']
1009,"['04012000054' '04012000056' '04012000062' '04015000201' '04015000203'
 '04015000219']"
1010,['04005000060' '04015000205' '04015000208' '04015000224']
1011,['04015000203' '04015000206' '04015000207' '04015000212']
1012,['04005000058' '04015000205']
1013,"['04005000060' '04015000208' '04015000213' '04015000214' '04015000221'
 '04025000013']"
1014,"['04005000069' '04005000092' '04017000007' '04017000018' '04017000029'
 '04017000046' '04017000058']"
1015,"['04001000150' '04001000195' '04017000004' '04017000008' '04017000032'
 '04017000045']"
1016,['04001000020' '04017000014' '04017000015' '04017000060' '04017000061']
1017,"['04001000040' '04001000150' '04001000195' '04017000002' '04017000008'
 '04017000011']"
1018,"['04005000053' '04007000011' '04007000040' '04017000006' '04017000031'
 '04017000036' '04017000037' '04017000040' '04017000042' '04017000052'
 '04017000056']"
1019,"['04017000005' '04017000025' '04017000031' '04017000040' '04017000054'
 '04017000055']"
1020,"['04017000001' '04017000018' '04017000022' '04017000027' '04017000046'
 '04017000057']"
1021,"['04017000002' '04017000004' '04017000011' '04017000020' '04017000032'
 '04017000034' '04017000048']"
1022,"['04001000020' '04001000130' '04017000026' '04017000044' '04017000049'
 '04017000061']"
1023,['04001000185' '04017000017' '04017000023' '04017000024' '04017000050']
1024,['04001000040' '04017000004' '04017000008' '04017000034' '04017000051']
1025,"['04001000205' '04017000013' '04017000038' '04017000039' '04017000052'
 '04017000053']"
1026,['04001000100' '04001000205' '04017000012' '04017000021' '04017000053']
1027,['04017000003' '04017000015' '04017000054' '04017000061']
1028,['04017000003' '04017000014' '04017000054' '04017000055' '04017000060']
1029,['04001000100' '04017000021' '04017000056']
1030,"['04001000185' '04017000010' '04017000019' '04017000022' '04017000050'
 '04017000057']"
1031,"['04017000001' '04017000007' '04017000025' '04017000027' '04017000029'
 '04017000043']"
1032,"['04001000025' '04001000085' '04001000185' '04001000215' '04017000017'
 '04017000022' '04017000044']"
1033,"['04005000048' '04005000090' '04017000008' '04017000030' '04017000032'
 '04017000034' '04017000047' '04017000048']"
1034,"['04001000100' '04017000013' '04017000016' '04017000052' '04017000053'
 '04017000056']"
1035,"['04017000007' '04017000017' '04017000019' '04017000027' '04017000044'
 '04017000057']"
1036,"['04017000010' '04017000024' '04017000033' '04017000046' '04017000047'
 '04017000050' '04017000057' '04017000059']"
1037,"['04001000035' '04001000185' '04017000010' '04017000023' '04017000033'
 '04017000059']"
1038,"['04005000053' '04017000006' '04017000018' '04017000027' '04017000040'
 '04017000041' '04017000043' '04017000054']"
1039,['04017000009' '04017000027' '04017000041' '04017000044' '04017000049']
1040,"['04017000007' '04017000018' '04017000022' '04017000025' '04017000026'
 '04017000041' '04017000044']"
1041,"['04017000031' '04017000035' '04017000038' '04017000042' '04017000055'
 '04017000060']"
1042,['04017000001' '04017000018' '04017000043' '04017000058']
1043,['04005000048' '04005000088' '04017000020' '04017000047']
1044,['04017000005' '04017000006' '04017000028' '04017000042' '04017000055']
1045,"['04017000002' '04017000008' '04017000020' '04017000033' '04017000045'
 '04017000047' '04017000059']"
1046,['04017000023' '04017000024' '04017000032' '04017000047' '04017000059']
1047,"['04005000048' '04005000061' '04005000071' '04005000090' '04017000008'
 '04017000011' '04017000020' '04017000048' '04017000051']"
1048,['04017000028' '04017000036' '04017000037' '04017000038' '04017000042']
1049,['04017000005' '04017000035' '04017000037' '04017000038' '04017000052']
1050,['04017000005' '04017000035' '04017000036' '04017000042']
1051,"['04017000012' '04017000028' '04017000035' '04017000036' '04017000039'
 '04017000052' '04017000060']"
1052,['04001000020' '04001000205' '04017000012' '04017000038' '04017000060']
1053,['04005000053' '04017000005' '04017000006' '04017000025' '04017000054']
1054,['04017000025' '04017000026' '04017000027' '04017000049' '04017000054']
1055,['04017000005' '04017000028' '04017000031' '04017000035' '04017000037']
1056,"['04005000053' '04005000092' '04017000018' '04017000025' '04017000029'
 '04017000058']"
1057,"['04001000130' '04001000215' '04017000009' '04017000019' '04017000022'
 '04017000026' '04017000027']"
1058,['04001000035' '04001000195' '04017000002' '04017000032' '04017000059']
1059,"['04005000069' '04005000088' '04017000001' '04017000007' '04017000023'
 '04017000047' '04017000057']"
1060,"['04005000088' '04017000020' '04017000023' '04017000030' '04017000032'
 '04017000033' '04017000046']"
1061,['04017000008' '04017000020' '04017000034']
1062,['04017000009' '04017000026' '04017000041' '04017000054' '04017000061']
1063,['04017000010' '04017000017' '04017000023' '04017000057']
1064,['04017000011' '04017000034']
1065,"['04017000005' '04017000012' '04017000021' '04017000036' '04017000038'
 '04017000053' '04017000056']"
1066,['04017000012' '04017000013' '04017000021' '04017000052']
1067,"['04017000006' '04017000014' '04017000015' '04017000025' '04017000040'
 '04017000041' '04017000049' '04017000055' '04017000061']"
1068,"['04017000006' '04017000015' '04017000028' '04017000031' '04017000054'
 '04017000060']"
1069,"['04001000100' '04007000010' '04007000011' '04007000040' '04009000016'
 '04017000005' '04017000016' '04017000021' '04017000052']"
1070,"['04017000007' '04017000017' '04017000022' '04017000023' '04017000046'
 '04017000050']"
1071,['04005000069' '04005000092' '04017000001' '04017000029' '04017000043']
1072,"['04001000035' '04017000023' '04017000024' '04017000032' '04017000033'
 '04017000045']"
1073,"['04001000020' '04001000205' '04017000003' '04017000015' '04017000028'
 '04017000038' '04017000039' '04017000055']"
1074,"['04001000020' '04017000003' '04017000009' '04017000014' '04017000049'
 '04017000054']"
1075,['04013000583' '04019000002']
1076,"['04013000299' '04013000583' '04019000001' '04019000136' '04019000137'
 '04027000P21']"
1077,"['04019000004' '04019000005' '04019000007' '04019000060' '04019000070'
 '04019000076' '04019000138' '04019000233']"
1078,['04019000003' '04019000071' '04019000076' '04019000135' '04019000138']
1079,"['04019000003' '04019000070' '04019000138' '04019000175' '04019000222'
 '04021000016' '04021000053' '04021000091']"
1080,['04019000115' '04019000127' '04019000175' '04019000222']
1081,"['04019000003' '04019000008' '04019000060' '04019000076' '04019000168'
 '04019000204' '04019000208' '04019000236']"
1082,"['04019000007' '04019000071' '04019000076' '04019000139' '04019000204'
 '04023000005' '04023000011' '04023000017']"
1083,['04019000106' '04019000107' '04019000118' '04019000121' '04019000174']
1084,"['04019000084' '04019000141' '04019000147' '04019000207' '04019000209'
 '04019000231']"
1085,"['04019000140' '04019000217' '04019000221' '04019000229' '04019000231'
 '04019000249']"
1086,"['04019000013' '04019000027' '04019000173' '04019000187' '04019000188'
 '04019000194' '04019000202' '04019000216']"
1087,['04019000012' '04019000027' '04019000029' '04019000187']
1088,"['04019000035' '04019000104' '04019000150' '04019000161' '04019000186'
 '04019000223' '04019000225' '04019000242']"
1089,['04019000081' '04019000134' '04019000150' '04019000185' '04019000213']
1090,"['04019000017' '04019000033' '04019000092' '04019000097' '04019000151'
 '04019000153']"
1091,"['04019000016' '04019000018' '04019000020' '04019000033' '04019000037'
 '04019000097' '04019000144' '04019000245']"
1092,"['04019000017' '04019000037' '04019000045' '04019000097' '04019000143'
 '04019000245' '04019000247']"
1093,['04019000054' '04019000196' '04019000217' '04019000231' '04019000232']
1094,"['04019000017' '04019000022' '04019000025' '04019000144' '04019000245'
 '04019000247']"
1095,['04019000101' '04019000144' '04019000233']
1096,"['04019000020' '04019000023' '04019000025' '04019000144' '04019000157'
 '04019000234' '04019000236' '04019000247']"
1097,['04019000022' '04019000152' '04019000234' '04019000236']
1098,"['04019000145' '04019000184' '04019000188' '04019000200' '04021000016'
 '04021000092']"
1099,"['04019000020' '04019000022' '04019000026' '04019000047' '04019000157'
 '04019000160' '04019000244' '04019000247']"
1100,"['04019000025' '04019000028' '04019000051' '04019000052' '04019000059'
 '04019000157' '04019000160']"
1101,"['04019000012' '04019000013' '04019000029' '04019000065' '04019000088'
 '04019000112' '04019000158' '04019000188' '04019000211' '04019000220'
 '04019000240' '04021000005' '04021000015' '04021000093']"
1102,['04019000026' '04019000052' '04019000059' '04019000236' '04019000248']
1103,"['04019000013' '04019000027' '04019000056' '04019000146' '04019000148'
 '04019000162' '04019000187' '04019000211' '04019000226']"
1104,"['04019000032' '04019000085' '04019000148' '04019000149' '04019000225'
 '04019000226']"
1105,['04019000032' '04019000034' '04019000153' '04019000186' '04019000225']
1106,"['04019000030' '04019000031' '04019000034' '04019000038' '04019000057'
 '04019000085' '04019000087' '04019000225' '04019000230']"
1107,['04019000016' '04019000017' '04019000097' '04019000144' '04019000151']
1108,"['04019000031' '04019000032' '04019000036' '04019000038' '04019000153'
 '04019000186']"
1109,['04019000014' '04019000161' '04019000186' '04019000228']
1110,"['04019000034' '04019000037' '04019000038' '04019000043' '04019000153'
 '04019000154' '04019000166']"
1111,"['04019000017' '04019000018' '04019000036' '04019000043' '04019000097'
 '04019000143' '04019000153']"
1112,"['04019000032' '04019000034' '04019000036' '04019000057' '04019000058'
 '04019000154']"
1113,['04019000046' '04019000181' '04019000182' '04019000197' '04019000218']
1114,"['04019000079' '04019000150' '04019000184' '04019000185' '04019000213'
 '04019000223']"
1115,['04019000110' '04019000203' '04019000233' '04019000236']
1116,"['04019000043' '04019000044' '04019000062' '04019000073' '04019000078'
 '04019000143' '04019000166' '04019000167']"
1117,"['04019000036' '04019000037' '04019000042' '04019000143' '04019000153'
 '04019000166']"
1118,['04019000042' '04019000045' '04019000062' '04019000143' '04019000246']
1119,['04019000018' '04019000044' '04019000143' '04019000246' '04019000247']
1120,"['04003000002' '04003000021' '04009000013' '04019000039' '04019000065'
 '04019000131' '04019000179' '04019000181' '04019000195' '04019000218'
 '04019000221' '04019000243' '04021000005']"
1121,['04019000025' '04019000050' '04019000064' '04019000244' '04019000247']
1122,['04019000053' '04019000054' '04019000066' '04019000159']
1123,"['04019000090' '04019000095' '04019000114' '04019000176' '04019000218'
 '04019000224']"
1124,"['04019000047' '04019000064' '04019000066' '04019000159' '04019000160'
 '04019000244']"
1125,"['04019000026' '04019000052' '04019000053' '04019000159' '04019000160'
 '04019000196']"
1126,"['04019000026' '04019000028' '04019000051' '04019000053' '04019000196'
 '04019000236' '04019000248']"
1127,"['04019000048' '04019000051' '04019000052' '04019000054' '04019000159'
 '04019000160' '04019000196']"
1128,"['04019000019' '04019000048' '04019000053' '04019000066' '04019000114'
 '04019000196' '04019000232']"
1129,"['04019000085' '04019000087' '04019000149' '04019000162' '04019000210'
 '04019000230']"
1130,"['04019000029' '04019000087' '04019000162' '04019000170' '04019000210'
 '04019000211' '04019000237']"
1131,"['04019000032' '04019000038' '04019000058' '04019000087' '04019000164'
 '04019000170' '04019000230']"
1132,"['04019000038' '04019000057' '04019000068' '04019000154' '04019000164'
 '04019000166' '04019000167']"
1133,['04019000026' '04019000028' '04019000157' '04019000190' '04019000236']
1134,"['04019000003' '04019000007' '04019000070' '04019000208' '04019000233'
 '04019000236']"
1135,"['04019000088' '04019000089' '04019000099' '04019000106' '04019000107'
 '04019000163' '04019000170' '04019000214' '04019000238' '04019000239']"
1136,"['04019000042' '04019000044' '04019000063' '04019000078' '04019000082'
 '04019000246']"
1137,"['04019000062' '04019000078' '04019000080' '04019000082' '04019000096'
 '04019000246']"
1138,['04019000047' '04019000050' '04019000066' '04019000246' '04019000247']
1139,"['04019000027' '04019000046' '04019000179' '04019000199' '04019000220'
 '04019000240' '04021000005']"
1140,"['04019000048' '04019000050' '04019000054' '04019000064' '04019000086'
 '04019000114' '04019000159' '04019000246']"
1141,"['04019000068' '04019000072' '04019000089' '04019000164' '04019000167'
 '04019000170']"
1142,"['04019000058' '04019000067' '04019000072' '04019000164' '04019000166'
 '04019000167']"
1143,"['04019000108' '04019000111' '04019000116' '04019000117' '04019000119'
 '04019000129' '04019000174']"
1144,"['04019000003' '04019000005' '04019000060' '04019000101' '04019000104'
 '04019000144' '04019000151' '04019000161' '04019000215' '04019000222'
 '04019000233']"
1145,['04019000004' '04019000008' '04019000076' '04019000135' '04019000137']
1146,"['04019000067' '04019000068' '04019000073' '04019000075' '04019000089'
 '04019000091' '04019000099' '04019000100' '04019000167']"
1147,"['04019000042' '04019000072' '04019000075' '04019000078' '04019000080'
 '04019000166' '04019000167']"
1148,"['04019000083' '04019000141' '04019000193' '04019000204' '04019000205'
 '04019000206' '04019000207']"
1149,"['04019000072' '04019000073' '04019000078' '04019000080' '04019000091'
 '04019000093' '04019000167']"
1150,['04019000003' '04019000004' '04019000007' '04019000008' '04019000071']
1151,['04019000172' '04019000194' '04019000200' '04019000212']
1152,"['04019000042' '04019000062' '04019000063' '04019000073' '04019000075'
 '04019000080']"
1153,"['04019000040' '04019000142' '04019000184' '04019000185' '04019000201'
 '04019000213']"
1154,"['04019000063' '04019000073' '04019000075' '04019000078' '04019000082'
 '04019000091' '04019000093' '04019000094' '04019000096']"
1155,['04019000015' '04019000134' '04019000185' '04019000191' '04019000201']
1156,"['04019000062' '04019000063' '04019000080' '04019000086' '04019000096'
 '04019000246']"
1157,"['04019000074' '04019000141' '04019000147' '04019000168' '04019000204'
 '04019000209' '04019000231']"
1158,['04019000010' '04019000140' '04019000206' '04019000207' '04019000231']
1159,['04019000030' '04019000032' '04019000055' '04019000149' '04019000230']
1160,"['04019000066' '04019000082' '04019000096' '04019000098' '04019000114'
 '04019000246']"
1161,"['04019000032' '04019000055' '04019000056' '04019000057' '04019000164'
 '04019000170' '04019000210' '04019000230' '04019000237']"
1162,"['04019000027' '04019000061' '04019000112' '04019000158' '04019000163'
 '04019000238' '04019000239']"
1163,['04019000061' '04019000067' '04019000072' '04019000099' '04019000170']
1164,['04019000049' '04019000176' '04019000217' '04019000224']
1165,"['04019000072' '04019000075' '04019000080' '04019000093' '04019000099'
 '04019000100']"
1166,['04019000016' '04019000151' '04019000153' '04019000186' '04019000228']
1167,"['04019000075' '04019000080' '04019000091' '04019000094' '04019000100'
 '04019000103']"
1168,['04019000080' '04019000093' '04019000096' '04019000103' '04019000189']
1169,['04019000049' '04019000114' '04019000176' '04019000217']
1170,"['04019000063' '04019000080' '04019000082' '04019000086' '04019000094'
 '04019000098' '04019000105' '04019000189']"
1171,"['04019000016' '04019000017' '04019000018' '04019000033' '04019000037'
 '04019000153']"
1172,['04019000086' '04019000096' '04019000105' '04019000114']
1173,"['04019000061' '04019000072' '04019000089' '04019000091' '04019000100'
 '04019000106' '04019000107' '04019000170' '04019000214']"
1174,"['04019000072' '04019000091' '04019000093' '04019000099' '04019000103'
 '04019000107' '04019000108']"
1175,['04019000021' '04019000070' '04019000144' '04019000151' '04019000233']
1176,['04019000110' '04019000152' '04019000203' '04019000235' '04019000236']
1177,"['04019000093' '04019000094' '04019000100' '04019000108' '04019000111'
 '04019000189']"
1178,"['04019000014' '04019000070' '04019000115' '04019000151' '04019000161'
 '04019000222' '04019000242']"
1179,"['04019000096' '04019000098' '04019000111' '04019000113' '04019000114'
 '04019000189']"
1180,"['04019000009' '04019000061' '04019000099' '04019000107' '04019000118'
 '04019000125' '04019000174' '04019000214']"
1181,"['04019000009' '04019000061' '04019000099' '04019000100' '04019000106'
 '04019000108' '04019000174' '04019000214']"
1182,"['04019000069' '04019000100' '04019000103' '04019000107' '04019000111'
 '04019000117' '04019000174' '04019000189']"
1183,['04019000195' '04019000198' '04019000221' '04019000224']
1184,['04019000041' '04019000102' '04019000203' '04019000236']
1185,"['04019000069' '04019000103' '04019000105' '04019000108' '04019000113'
 '04019000117' '04019000120' '04019000189']"
1186,"['04019000027' '04019000088' '04019000163' '04019000171' '04019000220'
 '04019000239' '04019000241']"
1187,"['04019000105' '04019000111' '04019000114' '04019000117' '04019000120'
 '04019000123' '04019000189']"
1188,"['04019000049' '04019000054' '04019000066' '04019000086' '04019000095'
 '04019000098' '04019000105' '04019000113' '04019000120' '04019000123'
 '04019000177' '04019000197' '04019000217' '04019000218' '04019000232']"
1189,['04019000006' '04019000104' '04019000127' '04019000222' '04019000242']
1190,"['04019000069' '04019000121' '04019000128' '04019000129' '04019000130'
 '04019000174' '04019000192']"
1191,"['04019000069' '04019000108' '04019000111' '04019000113' '04019000119'
 '04019000120' '04019000122']"
1192,"['04019000009' '04019000106' '04019000121' '04019000125' '04019000126'
 '04019000214' '04019000241']"
1193,"['04019000069' '04019000117' '04019000120' '04019000122' '04019000129'
 '04019000156']"
1194,"['04019000111' '04019000113' '04019000114' '04019000117' '04019000119'
 '04019000122' '04019000123' '04019000124']"
1195,"['04019000009' '04019000116' '04019000118' '04019000126' '04019000128'
 '04019000174' '04019000192']"
1196,['04019000117' '04019000119' '04019000120' '04019000124' '04019000156']
1197,['04019000113' '04019000114' '04019000120' '04019000124' '04019000177']
1198,"['04019000120' '04019000122' '04019000123' '04019000133' '04019000156'
 '04019000177']"
1199,['04019000106' '04019000118' '04019000171' '04019000214' '04019000241']
1200,"['04019000118' '04019000121' '04019000128' '04019000131' '04019000178'
 '04019000199' '04019000220' '04019000241' '04019000243']"
1201,"['04019000006' '04019000115' '04019000175' '04019000184' '04019000223'
 '04019000242' '04021000016']"
1202,"['04019000116' '04019000121' '04019000126' '04019000131' '04019000180'
 '04019000192' '04019000243']"
1203,"['04019000069' '04019000116' '04019000119' '04019000130' '04019000156'
 '04019000183']"
1204,"['04019000116' '04019000129' '04019000156' '04019000180' '04019000181'
 '04019000182' '04019000183' '04019000192']"
1205,"['04019000046' '04019000126' '04019000128' '04019000180' '04019000181'
 '04019000243']"
1206,['04019000133' '04019000156' '04019000182' '04019000183' '04019000197']
1207,['04019000124' '04019000132' '04019000156' '04019000177' '04019000197']
1208,"['04019000015' '04019000081' '04019000146' '04019000150' '04019000191'
 '04019000219' '04019000226']"
1209,['04019000004' '04019000071' '04019000136' '04019000137' '04019000138']
1210,"['04013000299' '04013000583' '04019000002' '04019000135' '04019000137'
 '04019000138']"
1211,['04019000002' '04019000071' '04019000135' '04019000136']
1212,"['04013000299' '04019000003' '04019000004' '04019000005' '04019000135'
 '04019000136' '04021000053']"
1213,['04019000008' '04019000204' '04019000205' '04019000206' '04023000011']
1214,['04019000011' '04019000084' '04019000206' '04019000229' '04019000231']
1215,['04019000010' '04019000074' '04019000083' '04019000207' '04019000209']
1216,['04019000079' '04019000184' '04019000200' '04019000201' '04019000202']
1217,"['04019000018' '04019000037' '04019000042' '04019000043' '04019000044'
 '04019000045']"
1218,"['04019000017' '04019000020' '04019000021' '04019000022' '04019000033'
 '04019000070' '04019000101' '04019000151' '04019000233' '04019000234']"
1219,"['04019000024' '04019000169' '04019000172' '04019000188' '04019000200'
 '04019000216']"
1220,"['04019000029' '04019000134' '04019000148' '04019000187' '04019000191'
 '04019000201' '04019000202' '04019000219' '04019000226']"
1221,['04019000010' '04019000083' '04019000209' '04019000231']
1222,"['04019000029' '04019000030' '04019000146' '04019000149' '04019000162'
 '04019000226']"
1223,['04019000030' '04019000055' '04019000085' '04019000148' '04019000162']
1224,"['04019000014' '04019000015' '04019000040' '04019000134' '04019000186'
 '04019000213' '04019000219' '04019000223' '04019000225']"
1225,"['04019000016' '04019000033' '04019000070' '04019000092' '04019000101'
 '04019000104' '04019000144' '04019000161' '04019000228']"
1226,['04019000023' '04019000102' '04019000234' '04019000235' '04019000236']
1227,"['04019000016' '04019000031' '04019000034' '04019000036' '04019000037'
 '04019000043' '04019000092' '04019000097' '04019000186']"
1228,['04019000036' '04019000038' '04019000058' '04019000166']
1229,['04019000196' '04019000227' '04019000231' '04019000236']
1230,"['04019000119' '04019000122' '04019000124' '04019000129' '04019000130'
 '04019000132' '04019000133' '04019000183']"
1231,"['04019000022' '04019000025' '04019000026' '04019000059' '04019000190'
 '04019000236']"
1232,['04019000027' '04019000088' '04019000211' '04019000237' '04019000238']
1233,"['04019000048' '04019000050' '04019000051' '04019000053' '04019000066'
 '04019000160']"
1234,"['04019000025' '04019000026' '04019000050' '04019000051' '04019000053'
 '04019000159' '04019000244']"
1235,"['04019000014' '04019000035' '04019000070' '04019000104' '04019000151'
 '04019000228']"
1236,"['04019000029' '04019000055' '04019000056' '04019000148' '04019000149'
 '04019000210']"
1237,['04019000061' '04019000088' '04019000112' '04019000239']
1238,"['04019000057' '04019000058' '04019000067' '04019000068' '04019000087'
 '04019000170']"
1239,"['04003000002' '04003000046' '04019000206' '04019000221' '04019000229'
 '04023000006' '04023000014' '04023000015']"
1240,"['04019000036' '04019000042' '04019000043' '04019000058' '04019000068'
 '04019000073' '04019000154' '04019000167']"
1241,"['04019000042' '04019000058' '04019000067' '04019000068' '04019000072'
 '04019000073' '04019000075' '04019000166']"
1242,"['04019000007' '04019000083' '04019000204' '04019000227' '04019000231'
 '04019000236']"
1243,['04019000145' '04019000172' '04019000216']
1244,"['04019000056' '04019000057' '04019000061' '04019000067' '04019000087'
 '04019000089' '04019000099' '04019000164' '04019000237' '04019000238']"
1245,['04019000112' '04019000125' '04019000214' '04019000239' '04019000241']
1246,"['04019000077' '04019000145' '04019000169' '04019000200' '04019000212'
 '04019000216']"
1247,['04019000012' '04019000194' '04019000212' '04019000216']
1248,"['04019000009' '04019000069' '04019000106' '04019000107' '04019000108'
 '04019000116' '04019000121']"
1249,['04019000005' '04019000006' '04019000127' '04019000222' '04021000016']
1250,['04019000049' '04019000090' '04019000095' '04019000217']
1251,['04019000114' '04019000123' '04019000124' '04019000133' '04019000197']
1252,['04019000126' '04019000199' '04019000220' '04019000243']
1253,['04019000046' '04019000065' '04019000199' '04019000243']
1254,['04019000128' '04019000130' '04019000131' '04019000181' '04019000192']
1255,"['04019000039' '04019000046' '04019000130' '04019000131' '04019000180'
 '04019000182' '04019000183' '04019000192']"
1256,"['04019000039' '04019000130' '04019000132' '04019000181' '04019000183'
 '04019000197']"
1257,"['04019000129' '04019000130' '04019000132' '04019000156' '04019000181'
 '04019000182']"
1258,"['04019000024' '04019000040' '04019000079' '04019000127' '04019000142'
 '04019000200' '04019000202' '04019000223' '04021000016']"
1259,"['04019000015' '04019000040' '04019000079' '04019000081' '04019000201'
 '04019000213']"
1260,"['04019000014' '04019000031' '04019000034' '04019000035' '04019000092'
 '04019000150' '04019000153' '04019000225' '04019000228']"
1261,['04019000012' '04019000013' '04019000029' '04019000146' '04019000202']
1262,"['04019000012' '04019000024' '04019000027' '04019000145' '04019000216'
 '04021000015' '04021000092']"
1263,"['04019000094' '04019000096' '04019000103' '04019000105' '04019000108'
 '04019000111' '04019000113']"
1264,['04019000059' '04019000157' '04019000236']
1265,['04019000081' '04019000134' '04019000146' '04019000201']
1266,"['04019000116' '04019000121' '04019000128' '04019000130' '04019000180'
 '04019000181']"
1267,['04019000074' '04019000206' '04019000207']
1268,"['04019000012' '04019000077' '04019000173' '04019000200' '04019000202'
 '04019000212']"
1269,"['04019000046' '04019000109' '04019000198' '04019000218' '04019000221'
 '04019000224']"
1270,"['04019000019' '04019000051' '04019000052' '04019000053' '04019000054'
 '04019000155' '04019000231' '04019000236']"
1271,"['04019000039' '04019000114' '04019000132' '04019000133' '04019000177'
 '04019000182' '04019000218']"
1272,['04019000109' '04019000195' '04019000224']
1273,"['04019000065' '04019000126' '04019000178' '04019000179' '04019000220'
 '04019000243']"
1274,"['04019000024' '04019000077' '04019000142' '04019000145' '04019000172'
 '04019000184' '04019000194' '04019000202']"
1275,"['04019000079' '04019000081' '04019000142' '04019000146' '04019000185'
 '04019000191' '04019000202']"
1276,"['04019000012' '04019000142' '04019000146' '04019000184' '04019000187'
 '04019000194' '04019000200' '04019000201']"
1277,"['04019000041' '04019000102' '04019000110' '04019000233' '04019000234'
 '04019000235']"
1278,"['04019000007' '04019000008' '04019000074' '04019000083' '04019000139'
 '04019000168' '04019000205']"
1279,['04019000074' '04019000139' '04019000204' '04019000206']
1280,"['04019000074' '04019000084' '04019000139' '04019000140' '04019000165'
 '04019000193' '04019000205' '04019000207' '04019000229' '04019000231'
 '04023000011' '04023000014']"
1281,"['04019000010' '04019000074' '04019000084' '04019000141' '04019000193'
 '04019000206']"
1282,['04019000007' '04019000060']
1283,['04019000010' '04019000083' '04019000141' '04019000147']
1284,['04019000055' '04019000056' '04019000087' '04019000162' '04019000230']
1285,['04019000027' '04019000029' '04019000056' '04019000158' '04019000237']
1286,['04019000077' '04019000172' '04019000173' '04019000194' '04019000216']
1287,['04019000015' '04019000040' '04019000079' '04019000150' '04019000185']
1288,"['04019000061' '04019000099' '04019000106' '04019000107' '04019000118'
 '04019000125' '04019000171' '04019000239']"
1289,['04019000070' '04019000222']
1290,"['04019000012' '04019000145' '04019000169' '04019000172' '04019000173'
 '04019000188' '04019000212']"
1291,"['04019000011' '04019000019' '04019000090' '04019000095' '04019000114'
 '04019000176' '04019000221' '04019000224' '04019000231' '04019000232']"
1292,"['04019000039' '04019000046' '04019000049' '04019000114' '04019000195'
 '04019000197' '04019000224']"
