,neighbors
1042,['32003006486' '32003006539' '32003006540' '32003006547' '32003006667']
1043,['32003006486' '32003006540' '32003006666']
1044,['32003006661' '32003006665' '32003006672' '32003006693' '32003006695']
1045,"['32003006057' '32003006665' '32003006671' '32003006674' '32003006693'
 '32003006694']"
1046,"['32003006625' '32003006634' '32003006635' '32003006664' '32003006665'
 '32003006674' '32003006675' '32003006681']"
1047,"['32003006057' '32003006109' '32003006665' '32003006672' '32003006673'
 '32003006675' '32003006694']"
1048,"['32003006057' '32003006109' '32003006440' '32003006673' '32003006674'
 '32003006681']"
1049,"['32003006109' '32003006440' '32003006621' '32003006625' '32003006634'
 '32003006673' '32003006675' '32003006683' '32003006692']"
1050,"['32003006440' '32003006621' '32003006625' '32003006681' '32003006684'
 '32003006691' '32003006692']"
1051,"['32003006424' '32003006612' '32003006621' '32003006683' '32003006685'
 '32003006691' '32003006692']"
1052,"['32003005535' '32003005541' '32003005542' '32003006424' '32003006612'
 '32003006621' '32003006684' '32003006686' '32003006691']"
1053,"['32003005542' '32003005543' '32003006424' '32003006685' '32003006705'
 '32003006706']"
1054,"['32003006062' '32003006424' '32003006431' '32003006434' '32003006683'
 '32003006684' '32003006685' '32003006692']"
1055,"['32003006062' '32003006431' '32003006440' '32003006681' '32003006683'
 '32003006684' '32003006691' '32003006704']"
1056,"['32003006661' '32003006671' '32003006672' '32003006694' '32003006695'
 '32003006707' '32003006708' '32003006709']"
1057,"['32003006057' '32003006672' '32003006674' '32003006693' '32003006708'
 '32003006709']"
1058,"['32003006655' '32003006661' '32003006671' '32003006693' '32003006701'
 '32003006702' '32003006707' '32003006708']"
1059,['32003006515' '32003006520' '32003006522' '32003006729']
1060,"['32003006521' '32003006522' '32003006655' '32003006661' '32003006695'
 '32003006702']"
1061,['32003006522' '32003006695' '32003006701' '32003006707']
1062,"['32003001601' '32003001603' '32003006463' '32003006545' '32003006707'
 '32003006727']"
1063,"['32003001615' '32003001621' '32003001631' '32003006062' '32003006440'
 '32003006692']"
1064,"['32003005543' '32003005544' '32003005545' '32003006424' '32003006686'
 '32003006706' '32003006710' '32003006711']"
1065,"['32003006040' '32003006066' '32003006424' '32003006686' '32003006705'
 '32003006710']"
1066,"['32003001601' '32003006522' '32003006693' '32003006695' '32003006702'
 '32003006703' '32003006708' '32003006727' '32003006728' '32003006729']"
1067,"['32003001601' '32003001602' '32003006693' '32003006694' '32003006695'
 '32003006707' '32003006709']"
1068,"['32003001601' '32003001602' '32003001605' '32003006057' '32003006693'
 '32003006694' '32003006708']"
1069,"['32003001642' '32003001643' '32003005588' '32003005589' '32003006040'
 '32003006705' '32003006706' '32003006711' '32003007502']"
1070,['32003005545' '32003005589' '32003006705' '32003006710']
1071,"['32003001331' '32003001336' '32003001340' '32003001669' '32003001686'
 '32003001704' '32003006467' '32003006715' '32003006721']"
1072,"['32003001702' '32003001703' '32003001704' '32003006490' '32003006531'
 '32003006714' '32003006715' '32003006718' '32003006719' '32003006721']"
1073,['32003001703' '32003006713' '32003006718' '32003006740']
1074,['32003001702' '32003001704' '32003006712' '32003006713' '32003006721']
1075,['32003006486' '32003006490' '32003006732' '32003006750' '32003006751']
1076,"['32003006490' '32003006538' '32003006549' '32003006648' '32003006649'
 '32003006720' '32003006725']"
1077,"['32003006490' '32003006531' '32003006713' '32003006714' '32003006724'
 '32003006725' '32003006740']"
1078,['32003006492' '32003006531' '32003006713' '32003006721']
1079,"['32003001307' '32003001607' '32003006648' '32003006658' '32003006717'
 '32003006725']"
1080,"['32003001704' '32003006467' '32003006492' '32003006712' '32003006713'
 '32003006715' '32003006719']"
1081,"['32003003535' '32003003740' '32003003905' '32003003917' '32003006484'
 '32003006498' '32003006512' '32003006723' '32003006728']"
1082,['32003006498' '32003006722']
1083,['32003001307' '32003001619' '32003006718' '32003006725' '32003006740']
1084,"['32003001307' '32003001607' '32003001619' '32003006490' '32003006549'
 '32003006717' '32003006718' '32003006720' '32003006724']"
1085,['32003006470' '32003006526' '32003006545' '32003006727' '32003006728']
1086,"['32003006545' '32003006703' '32003006707' '32003006726' '32003006728'
 '32003006729']"
1087,"['32003006484' '32003006512' '32003006513' '32003006514' '32003006526'
 '32003006527' '32003006707' '32003006722' '32003006726' '32003006727'
 '32003006729']"
1088,"['32003006513' '32003006514' '32003006515' '32003006522' '32003006700'
 '32003006707' '32003006727' '32003006728']"
1089,"['32003001603' '32003006463' '32003006470' '32003006471' '32003006477'
 '32003006736' '32003006737' '32003006738']"
1090,"['32003006486' '32003006538' '32003006539' '32003006540' '32003006549'
 '32003006732']"
1091,"['32003006486' '32003006490' '32003006538' '32003006549' '32003006716'
 '32003006731']"
1092,"['32003001302' '32003001304' '32003006475' '32003006734' '32003006735'
 '32003006737' '32003006738' '32003006739']"
1093,"['32003006484' '32003006499' '32003006533' '32003006733' '32003006735'
 '32003006739']"
1094,"['32003006469' '32003006475' '32003006484' '32003006733' '32003006734'
 '32003006738']"
1095,"['32003006470' '32003006471' '32003006477' '32003006526' '32003006527'
 '32003006730' '32003006738']"
1096,"['32003001039' '32003001302' '32003001304' '32003001603' '32003001604'
 '32003001612' '32003001616' '32003006730' '32003006733' '32003006738']"
1097,"['32003006469' '32003006475' '32003006477' '32003006730' '32003006733'
 '32003006735' '32003006736' '32003006737']"
1098,['32003001304' '32003006533' '32003006733' '32003006734']
1099,['32003001619' '32003001703' '32003006714' '32003006718' '32003006724']
1100,"['32003006490' '32003006496' '32003006716' '32003006751' '32003006752'
 '32003006753']"
1101,['32003006486' '32003006716' '32003006750' '32003006752']
1102,['32003006486' '32003006750' '32003006751' '32003006753']
1103,['32003006486' '32003006496' '32003006750' '32003006752']
1104,"['32003006488' '32003006496' '32003006500' '32003006530' '32003006531'
 '32003006548' '32003006600' '32003006610']"
1105,"['32003007334' '32003007395' '32003007402' '32003007720' '32003007723'
 '32003007730']"
1106,['32003005603' '32003007048' '32003007049' '32003007050' '32003007530']
1107,"['32003007047' '32003007049' '32003007050' '32003007530' '32003007706'
 '32003007723']"
1108,"['32003005601' '32003005603' '32003007047' '32003007048' '32003007050'
 '32003007097' '32003007707']"
1109,"['32003007047' '32003007048' '32003007049' '32003007097' '32003007706'
 '32003007707' '32003007723']"
1110,['32003007523' '32003007524' '32003007527' '32003007529' '32003007726']
1111,"['32003007312' '32003007502' '32003007503' '32003007504' '32003007505'
 '32003007506' '32003007509']"
1112,"['32003005595' '32003005601' '32003005603' '32003007049' '32003007050'
 '32003007512' '32003007707']"
1113,"['32003001682' '32003001683' '32003007504' '32003007505' '32003007511'
 '32003007705' '32003007706' '32003007734']"
1114,"['32003005592' '32003007079' '32003007503' '32003007506' '32003007507'
 '32003007508' '32003007509']"
1115,['32003005625' '32003005632' '32003005633' '32003007531' '32003007532']
1116,"['32003007012' '32003007341' '32003007524' '32003007530' '32003007532'
 '32003007723' '32003007730' '32003007906']"
1117,"['32003007334' '32003007422' '32003007524' '32003007724' '32003007726'
 '32003007730' '32003007731' '32003007906']"
1118,"['32003007352' '32003007356' '32003007359' '32003007604' '32003007605'
 '32003007614' '32003007910']"
1119,"['32003007351' '32003007354' '32003007355' '32003007356' '32003007357'
 '32003007359' '32003007605']"
1120,['32003007352' '32003007355' '32003007360' '32003007361' '32003007605']
1121,"['32003007352' '32003007354' '32003007357' '32003007361' '32003007569'
 '32003007571' '32003007582' '32003007583' '32003007594']"
1122,['32003007351' '32003007352' '32003007359']
1123,"['32003007352' '32003007355' '32003007358' '32003007359' '32003007569'
 '32003007571']"
1124,"['32003007357' '32003007359' '32003007366' '32003007571' '32003007724'
 '32003007908']"
1125,"['32003007351' '32003007352' '32003007356' '32003007357' '32003007358'
 '32003007413' '32003007614' '32003007908' '32003007910' '32003007923']"
1126,['32003007354' '32003007361' '32003007595' '32003007604' '32003007605']
1127,"['32003007354' '32003007355' '32003007360' '32003007593' '32003007594'
 '32003007595' '32003007596']"
1128,"['32003005651' '32003005653' '32003005654' '32003005655' '32003007358'
 '32003007430' '32003007570' '32003007571' '32003007572' '32003007724']"
1129,['32003007513' '32003007514' '32003007515' '32003007522']
1130,['32003007012' '32003007402' '32003007403' '32003007714' '32003007730']
1131,"['32003007012' '32003007395' '32003007705' '32003007712' '32003007713'
 '32003007714' '32003007723']"
1132,"['32003007395' '32003007405' '32003007714' '32003007715' '32003007722'
 '32003007730' '32003007731']"
1133,"['32003007403' '32003007410' '32003007411' '32003007414' '32003007416'
 '32003007675' '32003007682' '32003007715' '32003007722' '32003007731']"
1134,['32003007405' '32003007411' '32003007416' '32003007731']
1135,['32003007405' '32003007410' '32003007416' '32003007731' '32003007732']
1136,"['32003007359' '32003007415' '32003007417' '32003007622' '32003007623'
 '32003007724' '32003007731' '32003007732' '32003007908' '32003007910'
 '32003007923']"
1137,"['32003007405' '32003007415' '32003007416' '32003007417' '32003007623'
 '32003007625' '32003007631' '32003007674' '32003007675' '32003007681']"
1138,['32003007413' '32003007414' '32003007416' '32003007417' '32003007732']
1139,"['32003007405' '32003007410' '32003007411' '32003007414' '32003007415'
 '32003007417' '32003007675' '32003007732']"
1140,"['32003007413' '32003007414' '32003007415' '32003007416' '32003007622'
 '32003007623' '32003007625']"
1141,['32003007341' '32003007730' '32003007731']
1142,['32003005655' '32003007366' '32003007536' '32003007572' '32003007573']
1143,"['32003005641' '32003005643' '32003005644' '32003005654' '32003007527'
 '32003007529' '32003007726']"
1144,['32003005583' '32003005588' '32003007502' '32003007503']
1145,"['32003001643' '32003001645' '32003001665' '32003005588' '32003006710'
 '32003007079' '32003007501' '32003007503' '32003007504']"
1146,"['32003005583' '32003005584' '32003005588' '32003007079' '32003007312'
 '32003007501' '32003007502' '32003007504' '32003007509']"
1147,"['32003001665' '32003001683' '32003007079' '32003007311' '32003007502'
 '32003007503' '32003007505' '32003007734']"
1148,"['32003007079' '32003007311' '32003007504' '32003007506' '32003007508'
 '32003007511']"
1149,['32003007079' '32003007312' '32003007505' '32003007507' '32003007508']
1150,"['32003005592' '32003005595' '32003007312' '32003007506' '32003007508'
 '32003007509' '32003007511' '32003007512' '32003007706' '32003007707']"
1151,['32003007312' '32003007505' '32003007506' '32003007507' '32003007511']
1152,"['32003005584' '32003005585' '32003005591' '32003005592' '32003007079'
 '32003007312' '32003007503' '32003007507']"
1153,"['32003007311' '32003007505' '32003007507' '32003007508' '32003007706'
 '32003007707']"
1154,"['32003005592' '32003005595' '32003005601' '32003007097' '32003007507'
 '32003007707']"
1155,"['32003005397' '32003005631' '32003005633' '32003005634' '32003007387'
 '32003007514' '32003007522' '32003007525']"
1156,"['32003005396' '32003005397' '32003005635' '32003005642' '32003007387'
 '32003007513' '32003007515']"
1157,['32003005642' '32003007387' '32003007514' '32003007521' '32003007522']
1158,['32003005642' '32003007515']
1159,"['32003005642' '32003007387' '32003007513' '32003007515' '32003007523'
 '32003007524' '32003007525' '32003007526' '32003007528']"
1160,"['32003007054' '32003007522' '32003007524' '32003007526' '32003007527'
 '32003007528']"
1161,"['32003007054' '32003007334' '32003007341' '32003007522' '32003007523'
 '32003007525' '32003007527' '32003007531' '32003007532' '32003007726'
 '32003007906']"
1162,"['32003005633' '32003007513' '32003007522' '32003007524' '32003007531'
 '32003007532']"
1163,['32003005642' '32003007522' '32003007523' '32003007528']
1164,"['32003005641' '32003005642' '32003007054' '32003007500' '32003007523'
 '32003007524' '32003007528' '32003007529' '32003007726']"
1165,"['32003005641' '32003005642' '32003007522' '32003007523' '32003007526'
 '32003007527']"
1166,['32003007054' '32003007500' '32003007527' '32003007726']
1167,"['32003005603' '32003005625' '32003007047' '32003007048' '32003007334'
 '32003007532' '32003007723']"
1168,"['32003005632' '32003005633' '32003007332' '32003007524' '32003007525'
 '32003007532']"
1169,"['32003005603' '32003005625' '32003005632' '32003007332' '32003007334'
 '32003007524' '32003007525' '32003007530' '32003007531']"
1170,"['32003005652' '32003007534' '32003007535' '32003007536' '32003007541'
 '32003007575' '32003007581' '32003007583' '32003007585' '32003007590'
 '32003007591' '32003007592' '32003007743' '32003007920']"
1171,"['32003002907' '32003005652' '32003005906' '32003007533' '32003007535'
 '32003007536' '32003007541']"
1172,"['32003007533' '32003007534' '32003007541' '32003007542' '32003007543'
 '32003007550' '32003007743' '32003007920']"
1173,"['32003005652' '32003005655' '32003007430' '32003007533' '32003007534'
 '32003007573' '32003007575']"
1174,"['32003002503' '32003002907' '32003002911' '32003007533' '32003007534'
 '32003007535' '32003007542' '32003007543']"
1175,"['32003001671' '32003007535' '32003007541' '32003007543' '32003007545'
 '32003007550' '32003007552' '32003007926']"
1176,['32003002503' '32003002911' '32003007535' '32003007541' '32003007542']
1177,['32003007542' '32003007550' '32003007551' '32003007552' '32003007926']
1178,"['32003007535' '32003007542' '32003007545' '32003007551' '32003007564'
 '32003007592' '32003007743']"
1179,['32003007545' '32003007550' '32003007552' '32003007553' '32003007564']
1180,"['32003001671' '32003007542' '32003007545' '32003007551' '32003007553'
 '32003007554' '32003007555' '32003007561' '32003007564' '32003007926']"
1181,"['32003007551' '32003007552' '32003007554' '32003007561' '32003007562'
 '32003007564']"
1182,['32003007552' '32003007553' '32003007555' '32003007561']
1183,['32003007552' '32003007554' '32003007561']
1184,"['32003001671' '32003001930' '32003007552' '32003007553' '32003007554'
 '32003007555' '32003007562' '32003007563' '32003007564']"
1185,['32003007553' '32003007561' '32003007563' '32003007564']
1186,['32003007561' '32003007562' '32003007564']
1187,"['32003001915' '32003001930' '32003007550' '32003007551' '32003007552'
 '32003007553' '32003007561' '32003007562' '32003007563' '32003007592'
 '32003007743' '32003007745' '32003007912']"
1188,"['32003007355' '32003007357' '32003007570' '32003007571' '32003007572'
 '32003007574' '32003007582']"
1189,['32003007366' '32003007569' '32003007571' '32003007572']
1190,"['32003007355' '32003007357' '32003007358' '32003007366' '32003007569'
 '32003007570']"
1191,"['32003007366' '32003007430' '32003007569' '32003007570' '32003007573'
 '32003007574']"
1192,['32003007430' '32003007536' '32003007572' '32003007574' '32003007575']
1193,"['32003007569' '32003007572' '32003007573' '32003007575' '32003007581'
 '32003007582']"
1194,['32003007533' '32003007536' '32003007573' '32003007574' '32003007581']
1195,['32003007533' '32003007574' '32003007575' '32003007582' '32003007583']
1196,"['32003007355' '32003007569' '32003007574' '32003007581' '32003007583'
 '32003007594']"
1197,"['32003007355' '32003007533' '32003007581' '32003007582' '32003007584'
 '32003007585' '32003007594']"
1198,"['32003007583' '32003007585' '32003007591' '32003007592' '32003007593'
 '32003007594']"
1199,['32003007533' '32003007583' '32003007584' '32003007591']
1200,['32003007533' '32003007591' '32003007592']
1201,"['32003007533' '32003007584' '32003007585' '32003007590' '32003007592'
 '32003007593' '32003007594']"
1202,"['32003007533' '32003007550' '32003007564' '32003007584' '32003007590'
 '32003007591' '32003007593' '32003007594' '32003007743' '32003007745']"
1203,"['32003007361' '32003007584' '32003007591' '32003007592' '32003007594'
 '32003007595' '32003007596' '32003007745']"
1204,"['32003007355' '32003007361' '32003007582' '32003007583' '32003007584'
 '32003007591' '32003007592' '32003007593' '32003007596']"
1205,"['32003007360' '32003007361' '32003007593' '32003007596' '32003007601'
 '32003007602' '32003007604' '32003007605' '32003007745']"
1206,['32003007361' '32003007593' '32003007594' '32003007595']
1207,['32003001935' '32003007595' '32003007602' '32003007603' '32003007745']
1208,['32003007595' '32003007601' '32003007603' '32003007604' '32003007611']
1209,"['32003001935' '32003007601' '32003007602' '32003007604' '32003007611'
 '32003007745']"
1210,"['32003007351' '32003007360' '32003007595' '32003007602' '32003007603'
 '32003007605' '32003007611' '32003007613' '32003007614']"
1211,"['32003007351' '32003007352' '32003007354' '32003007360' '32003007595'
 '32003007604']"
1212,"['32003001935' '32003007602' '32003007603' '32003007604' '32003007612'
 '32003007613' '32003007614']"
1213,"['32003001514' '32003001935' '32003007611' '32003007613' '32003007614'
 '32003007615' '32003007624']"
1214,['32003007604' '32003007611' '32003007612' '32003007614']
1215,"['32003007351' '32003007359' '32003007604' '32003007611' '32003007612'
 '32003007613' '32003007615' '32003007622' '32003007910']"
1216,"['32003001514' '32003007612' '32003007614' '32003007622' '32003007623'
 '32003007624']"
1217,"['32003007413' '32003007417' '32003007614' '32003007615' '32003007623'
 '32003007910']"
1218,"['32003007413' '32003007414' '32003007417' '32003007615' '32003007622'
 '32003007624' '32003007625']"
1219,"['32003001513' '32003001514' '32003007612' '32003007615' '32003007623'
 '32003007625']"
1220,"['32003001513' '32003001514' '32003007414' '32003007417' '32003007623'
 '32003007624' '32003007631' '32003007674']"
1221,"['32003001513' '32003007414' '32003007625' '32003007632' '32003007633'
 '32003007635' '32003007641' '32003007665' '32003007674']"
1222,"['32003007631' '32003007633' '32003007634' '32003007645' '32003007664'
 '32003007665' '32003007672' '32003007674']"
1223,['32003007631' '32003007632' '32003007634' '32003007635']
1224,"['32003007632' '32003007633' '32003007635' '32003007642' '32003007644'
 '32003007645']"
1225,['32003007631' '32003007633' '32003007634' '32003007641' '32003007642']
1226,['32003001513' '32003001517' '32003007631' '32003007635' '32003007642']
1227,"['32003001517' '32003001672' '32003001674' '32003007634' '32003007635'
 '32003007641' '32003007643' '32003007644']"
1228,['32003001672' '32003001674' '32003007642' '32003007644']
1229,"['32003001410' '32003001672' '32003007634' '32003007642' '32003007643'
 '32003007645' '32003007651']"
1230,"['32003007632' '32003007634' '32003007644' '32003007651' '32003007653'
 '32003007654' '32003007663' '32003007664' '32003007672']"
1231,"['32003001391' '32003001396' '32003001410' '32003001672' '32003007644'
 '32003007645' '32003007652' '32003007653']"
1232,['32003001391' '32003001396' '32003001673' '32003007651' '32003007653']
1233,"['32003001344' '32003001345' '32003001353' '32003001391' '32003001673'
 '32003001689' '32003007645' '32003007651' '32003007652' '32003007654']"
1234,"['32003001137' '32003001344' '32003001689' '32003007645' '32003007653'
 '32003007661' '32003007662' '32003007663']"
1235,"['32003001137' '32003001346' '32003007654' '32003007662' '32003007694'
 '32003007695']"
1236,['32003007654' '32003007661' '32003007663' '32003007693' '32003007694']
1237,"['32003007645' '32003007654' '32003007662' '32003007664' '32003007693'
 '32003007694']"
1238,"['32003007632' '32003007645' '32003007663' '32003007671' '32003007672'
 '32003007693']"
1239,"['32003007631' '32003007632' '32003007671' '32003007672' '32003007674'
 '32003007681']"
1240,"['32003007664' '32003007665' '32003007672' '32003007674' '32003007681'
 '32003007693' '32003007733']"
1241,"['32003007632' '32003007645' '32003007664' '32003007665' '32003007671'
 '32003007693']"
1242,"['32003007414' '32003007625' '32003007631' '32003007632' '32003007665'
 '32003007671' '32003007681']"
1243,"['32003007405' '32003007414' '32003007416' '32003007681' '32003007682'
 '32003007683' '32003007715' '32003007733']"
1244,"['32003007414' '32003007665' '32003007671' '32003007674' '32003007675'
 '32003007683' '32003007733']"
1245,"['32003007405' '32003007675' '32003007683' '32003007684' '32003007712'
 '32003007715']"
1246,"['32003007675' '32003007681' '32003007682' '32003007684' '32003007691'
 '32003007692' '32003007693' '32003007733']"
1247,"['32003007682' '32003007683' '32003007685' '32003007691' '32003007712'
 '32003007715']"
1248,"['32003007684' '32003007691' '32003007703' '32003007704' '32003007705'
 '32003007712']"
1249,"['32003007683' '32003007684' '32003007685' '32003007692' '32003007703'
 '32003007704']"
1250,['32003007683' '32003007691' '32003007693' '32003007694' '32003007703']
1251,"['32003007662' '32003007663' '32003007664' '32003007671' '32003007672'
 '32003007683' '32003007692' '32003007694' '32003007703' '32003007733']"
1252,"['32003007661' '32003007662' '32003007663' '32003007692' '32003007693'
 '32003007695' '32003007702' '32003007703']"
1253,"['32003001137' '32003001346' '32003007661' '32003007694' '32003007701'
 '32003007702' '32003007703']"
1254,['32003001346' '32003001678' '32003007695' '32003007702']
1255,"['32003001678' '32003001680' '32003007694' '32003007695' '32003007701'
 '32003007703' '32003007704' '32003007705']"
1256,"['32003007685' '32003007691' '32003007692' '32003007693' '32003007694'
 '32003007695' '32003007702' '32003007704' '32003007705']"
1257,['32003007685' '32003007691' '32003007702' '32003007703' '32003007705']
1258,"['32003001678' '32003001680' '32003001682' '32003007311' '32003007402'
 '32003007685' '32003007702' '32003007703' '32003007704' '32003007706'
 '32003007712' '32003007723']"
1259,"['32003007048' '32003007050' '32003007311' '32003007507' '32003007511'
 '32003007705' '32003007707' '32003007723']"
1260,"['32003007049' '32003007050' '32003007097' '32003007507' '32003007511'
 '32003007512' '32003007706']"
1261,"['32003007402' '32003007682' '32003007684' '32003007685' '32003007705'
 '32003007713' '32003007714' '32003007715']"
1262,['32003007402' '32003007712' '32003007714' '32003007715']
1263,"['32003007395' '32003007402' '32003007403' '32003007712' '32003007713'
 '32003007715' '32003007722']"
1264,"['32003007403' '32003007405' '32003007675' '32003007682' '32003007684'
 '32003007712' '32003007713' '32003007714' '32003007722']"
1265,['32003007012' '32003007723']
1266,['32003007403' '32003007405' '32003007714' '32003007715']
1267,"['32003007012' '32003007048' '32003007050' '32003007334' '32003007402'
 '32003007530' '32003007705' '32003007706' '32003007720' '32003007730']"
1268,"['32003005653' '32003007341' '32003007358' '32003007366' '32003007413'
 '32003007726' '32003007731' '32003007908']"
1269,"['32003005653' '32003005654' '32003007054' '32003007341' '32003007500'
 '32003007524' '32003007527' '32003007529' '32003007724' '32003007731'
 '32003007906']"
1270,"['32003007012' '32003007334' '32003007341' '32003007395' '32003007403'
 '32003007422' '32003007723' '32003007731']"
1271,"['32003007341' '32003007403' '32003007405' '32003007410' '32003007411'
 '32003007413' '32003007422' '32003007724' '32003007726' '32003007730'
 '32003007732']"
1272,['32003007411' '32003007413' '32003007415' '32003007416' '32003007731']
1273,['32003007671' '32003007675' '32003007681' '32003007683' '32003007693']
1274,['32003001683' '32003007311' '32003007504']
1275,"['32003007533' '32003007535' '32003007550' '32003007564' '32003007592'
 '32003007920']"
1276,"['32003001915' '32003001935' '32003007564' '32003007592' '32003007593'
 '32003007595' '32003007601' '32003007603' '32003007912']"
1277,['32003007334' '32003007341' '32003007524' '32003007726']
1278,['32003007358' '32003007359' '32003007413' '32003007724' '32003007923']
1279,"['32003007351' '32003007359' '32003007413' '32003007614' '32003007622'
 '32003007923']"
1280,['32003001915' '32003007564' '32003007745']
1281,['32003007533' '32003007535' '32003007743']
1282,['32003007359' '32003007413' '32003007908' '32003007910']
1283,['32003001671' '32003007542' '32003007545' '32003007552']
1284,"['32005000002' '32005000003' '32005000007' '32005000009' '32005000016'
 '32005000018' '32005000019' '32005000020' '32005000025' '32005000026'
 '32005000029' '32005000030']"
1285,"['32005000001' '32005000003' '32005000004' '32005000008' '32005000012'
 '32005000014' '32005000017' '32005000018' '32005000028' '32005000031']"
1286,"['32005000001' '32005000002' '32005000004' '32005000007' '32005000018'
 '32005000028' '32005000031']"
1287,['32005000002' '32005000003' '32005000028' '32005000031']
1288,"['32005000006' '32005000013' '32005000015' '32005000016' '32005000021'
 '32005000022' '32005000023' '32005000026' '32005000027' '32005000029'
 '32005000035' '32005000036' '32005000037' '32005000038' '32005000041']"
1289,"['32005000005' '32005000013' '32005000023' '32005000034' '32005000035'
 '32510000407' '32510000409']"
1290,"['32005000001' '32005000003' '32005000016' '32005000026' '32005000027'
 '32005000028']"
1291,"['32005000002' '32005000009' '32005000012' '32005000018' '32005000019'
 '32005000025']"
1292,['32005000001' '32005000008' '32005000019' '32005000020' '32005000025']
1293,['32005000014' '32005000017' '32005000024' '32019000007' '32019000008']
1294,"['32005000014' '32005000015' '32005000021' '32005000032' '32005000033'
 '32510000309']"
1295,['32005000002' '32005000008' '32005000017' '32005000019' '32005000030']
1296,['32005000005' '32005000006' '32005000022' '32005000023' '32005000034']
1297,"['32005000002' '32005000010' '32005000011' '32005000015' '32005000017'
 '32005000028' '32005000032' '32019000005' '32019000006' '32019000007'
 '32019000012' '32510000309']"
1298,"['32005000005' '32005000011' '32005000014' '32005000021' '32005000027'
 '32005000028' '32005000032']"
1299,['32005000001' '32005000005' '32005000007' '32005000026' '32005000029']
1300,"['32005000002' '32005000010' '32005000012' '32005000014' '32005000024'
 '32005000030']"
1301,['32005000001' '32005000002' '32005000003' '32005000008' '32005000025']
1302,"['32005000001' '32005000008' '32005000009' '32005000012' '32005000020'
 '32005000030']"
1303,['32005000001' '32005000009' '32005000019']
1304,['32005000005' '32005000011' '32005000015' '32005000022' '32005000033']
1305,"['32005000005' '32005000013' '32005000021' '32005000023' '32005000033'
 '32510000407']"
1306,"['32005000005' '32005000006' '32005000013' '32005000022' '32005000034'
 '32510000407']"
1307,['32005000010' '32005000017' '32019000008']
1308,['32005000001' '32005000008' '32005000009' '32005000018']
1309,['32005000001' '32005000005' '32005000007' '32005000016' '32005000027']
1310,['32005000005' '32005000007' '32005000015' '32005000026' '32005000028']
1311,"['32005000002' '32005000003' '32005000004' '32005000007' '32005000014'
 '32005000015' '32005000027' '32005000031']"
1312,['32005000001' '32005000005' '32005000016' '32005000041']
1313,['32005000001' '32005000012' '32005000017' '32005000019']
1314,['32005000002' '32005000003' '32005000004' '32005000028']
1315,['32005000011' '32005000014' '32005000015']
1316,['32005000011' '32005000021' '32005000022' '32510000309' '32510000407']
1317,['32005000006' '32005000013' '32005000023']
1318,"['32005000005' '32005000006' '32005000036' '32005ZZZZZZ' '32510000105'
 '32510000409']"
1319,['32005000005' '32005000035' '32005000037' '32005ZZZZZZ']
1320,['32005000005' '32005000036' '32005000038' '32005ZZZZZZ']
1321,"['32005000005' '32005000037' '32005000039' '32005000040' '32005000041'
 '32005ZZZZZZ']"
1322,['32005000038' '32005000040' '32005000041' '32005ZZZZZZ']
1323,['32005000038' '32005000039' '32005000041']
1324,['32005000005' '32005000029' '32005000038' '32005000039' '32005000040']
1325,"['32005000035' '32005000036' '32005000037' '32005000038' '32005000039'
 '32510000105']"
1326,"['32007000002' '32007000003' '32007000009' '32007000010' '32007000011'
 '32007000013']"
1327,"['32007000001' '32007000003' '32007000005' '32007000006' '32007000012'
 '32007000013' '32007000014']"
1328,"['32007000001' '32007000002' '32007000004' '32007000005' '32007000009'
 '32007000010']"
1329,['32007000003' '32007000005' '32007000007' '32007000008' '32007000009']
1330,"['32007000002' '32007000003' '32007000004' '32007000006' '32007000007'
 '32007000008' '32007000012']"
1331,['32007000002' '32007000005' '32007000007' '32007000012' '32007000014']
1332,['32007000004' '32007000005' '32007000006' '32007000008' '32007000014']
1333,"['32007000004' '32007000005' '32007000007' '32007000009' '32007000010'
 '32007000012' '32007000014']"
1334,['32007000001' '32007000003' '32007000004' '32007000008' '32007000010']
1335,"['32007000001' '32007000003' '32007000008' '32007000009' '32007000011'
 '32007000012' '32007000013']"
1336,['32007000001' '32007000010' '32007000013']
1337,"['32007000002' '32007000005' '32007000006' '32007000008' '32007000010'
 '32007000013' '32007000014' '32007000017' '32007000028' '32007000032']"
1338,"['32007000001' '32007000002' '32007000010' '32007000011' '32007000012'
 '32007000017' '32007000025' '32007000027' '32007000032']"
1339,['32007000002' '32007000006' '32007000007' '32007000008' '32007000012']
1340,['32007000016' '32007000017']
1341,['32007000015' '32007000017']
1342,"['32007000012' '32007000013' '32007000015' '32007000016' '32007000027'
 '32007000028' '32007000032' '32011000003']"
1343,['32007000019' '32007000033' '32007000034' '32007000036' '32007000037']
1344,['32007000018' '32007000033' '32007000037']
1345,['32007000021' '32007000036' '32007000037']
1346,['32007000020' '32007000036' '32007000037']
1347,"['32007000023' '32007000025' '32007000026' '32007000027' '32007000040'
 '32007000041']"
1348,['32007000022' '32007000040' '32007000041']
1349,['32007000025']
1350,"['32007000013' '32007000022' '32007000024' '32007000027' '32007000032'
 '32007000041']"
1351,"['32007000022' '32007000027' '32007000032' '32007000034' '32007000035'
 '32007000040' '32007000041']"
1352,"['32007000013' '32007000017' '32007000022' '32007000025' '32007000026'
 '32007000035' '32011000001' '32011000003' '32033000030']"
