,neighbors
4263,['48201000131' '48201000216' '48201000292' '48201000336' '48201000722']
4264,"['48201000185' '48201000197' '48201000321' '48201000408' '48201000579'
 '48201000608']"
4265,"['48201000320' '48201000326' '48201000408' '48201000579' '48201000608'
 '48201000677' '48201000714' '48201000779' '48201000787']"
4266,"['48201000270' '48201000364' '48201000450' '48201000498' '48201000505'
 '48201000848' '48201000975']"
4267,['48201000204' '48201000313' '48201000505' '48201000663' '48201000809']
4268,"['48201000073' '48201000189' '48201000365' '48201000448' '48201000578'
 '48201000927']"
4269,"['48201000073' '48201000122' '48201000169' '48201000197' '48201000261'
 '48201000327' '48201000365' '48201000367' '48201000579' '48201000836'
 '48201000914' '48201000989']"
4270,"['48201000077' '48201000261' '48201000321' '48201000677' '48201000787'
 '48201000795' '48201000835' '48201000909']"
4271,"['48201000109' '48201000169' '48201000197' '48201000325' '48201000365'
 '48201000576']"
4272,"['48201000029' '48201000093' '48201000280' '48201000289' '48201000347'
 '48201000755' '48201000763' '48201000793']"
4273,"['48201000029' '48201000142' '48201000211' '48201000221' '48201000257'
 '48201000308' '48201000763']"
4274,"['48201000043' '48201000262' '48201000264' '48201000444' '48201000577'
 '48201000610' '48201000973']"
4275,"['48201000119' '48201000603' '48201000624' '48201000639' '48201000720'
 '48201000785' '48201000877' '48201000919']"
4276,['48201000286' '48201000292' '48201000453' '48201000458']
4277,"['48071000005' '48167000166' '48201000090' '48201000377' '48201000415'
 '48201000692' '48201000703']"
4278,['48201000035' '48201000108' '48201000342' '48201000410' '48201000599']
4279,"['48201000008' '48201000128' '48201000214' '48201000256' '48201000304'
 '48201000430' '48201000431' '48201000826']"
4280,"['48201000068' '48201000131' '48201000158' '48201000216' '48201000271'
 '48201000294' '48201000319' '48201000355' '48201000542' '48201000564'
 '48201000995']"
4281,"['48157002051' '48157002052' '48157002081' '48201000022' '48201000286'
 '48201000453' '48201000506' '48201000893']"
4282,"['48201000428' '48201000487' '48201000488' '48201000558' '48201000706'
 '48201000765' '48201000773' '48201000984' '48201001001']"
4283,"['48201000046' '48201000196' '48201000206' '48201000637' '48201000846'
 '48201000917' '48201000953' '48201000978']"
4284,"['48201000199' '48201000469' '48201000590' '48201000612' '48201000635'
 '48339000095']"
4285,['48201000105' '48201000107' '48201000153' '48201000184']
4286,"['48201000035' '48201000106' '48201000283' '48201000334' '48201000410'
 '48201000449' '48201000457' '48201000587' '48201000657' '48201000738'
 '48201000936' '48201001007']"
4287,"['48201000026' '48201000067' '48201000072' '48201000156' '48201000203'
 '48201000218' '48201000228' '48201000389' '48201000871']"
4288,"['48201000078' '48201000144' '48201000168' '48201000171' '48201000544'
 '48201000606' '48201000637' '48201000778' '48201000833']"
4289,"['48201000178' '48201000214' '48201000431' '48201000432' '48201000569'
 '48201000570']"
4290,"['48201000013' '48201000102' '48201000249' '48201000471' '48201000561'
 '48201000704' '48201000740' '48201000872' '48201000950']"
4291,"['48201000328' '48201000348' '48201000679' '48201000715' '48201000718'
 '48201000752' '48201000755' '48201000793' '48201000972']"
4292,"['48201000347' '48201000419' '48201000534' '48201000679' '48201000696'
 '48201000752' '48201000793']"
4293,['48201000655' '48201000742' '48201000782' '48201000845']
4294,"['48201000087' '48201000148' '48201000175' '48201000224' '48201000232'
 '48201000472' '48201000956']"
4295,"['48201000098' '48201000563' '48201000659' '48201000674' '48201000760'
 '48201000764']"
4296,"['48201000051' '48201000290' '48201000534' '48201000662' '48201000665'
 '48201000682' '48201000695' '48201000696' '48201000716']"
4297,"['48201000080' '48201000354' '48201000376' '48201000460' '48201000725'
 '48201000818']"
4298,['48201000080' '48201000353' '48201000725' '48201000818' '48201000824']
4299,['48201000131' '48201000271' '48201000336' '48201000402' '48201000630']
4300,"['48201000130' '48201000258' '48201000439' '48201000492' '48201000499'
 '48201000559']"
4301,['48201000459' '48201000635' '48201000758' '48339000037' '48339000052']
4302,"['48201000101' '48201000423' '48201000613' '48201000629' '48201000698'
 '48201000794' '48201000864' '48201000958' '48201000959' '48201000970'
 '48201001012']"
4303,"['48201000425' '48201000429' '48201000462' '48201000489' '48201000555'
 '48201000565' '48201000627' '48201001002']"
4304,"['48201000015' '48201000039' '48201000133' '48201000139' '48201000177'
 '48201000183' '48201000222' '48201000233' '48201000570' '48201000895']"
4305,['48201000148' '48201000222' '48201000540' '48201000632' '48201000896']
4306,"['48157003004' '48157003122' '48201000509' '48201000547' '48201000644'
 '48201000751']"
4307,"['48201000108' '48201000118' '48201000388' '48201000447' '48201000847'
 '48201000888' '48201000960' '48201000967' '48201000968']"
4308,"['48201000322' '48201000450' '48201000498' '48201000593' '48201000609'
 '48201000628' '48201000848']"
4309,"['48201000073' '48201000324' '48201000325' '48201000327' '48201000576'
 '48201000578']"
4310,"['48201000467' '48201000494' '48201000595' '48201000697' '48201000855'
 '48201000864' '48201000961' '48201000987' '48201000990' '48201001012']"
4311,"['48201000073' '48201000122' '48201000192' '48201000195' '48201000325'
 '48201000663']"
4312,"['48201000375' '48201000413' '48201000460' '48201000605' '48201000719'
 '48201000741']"
4313,"['48201000001' '48201000009' '48201000044' '48201000046' '48201000047'
 '48201000159' '48201000160' '48201000675' '48201000867' '48201000890'
 '48201000892' '48201000900' '48201000962' '48201000999']"
4314,"['48201000300' '48201000481' '48201000511' '48201000688' '48201000691'
 '48201000768' '48201000817']"
4315,"['48201000045' '48201000115' '48201000150' '48201000205' '48201000401'
 '48201000585']"
4316,['48201000384' '48201000462' '48201000506' '48201000652' '48201000754']
4317,"['48201000042' '48201000079' '48201000259' '48201000412' '48201000560'
 '48201000562' '48201000582' '48201000811' '48201000812' '48201000816'
 '48201000865' '48201000905']"
4318,"['48201000080' '48201000115' '48201000797' '48201000816' '48201000818'
 '48201000905']"
4319,"['48201000266' '48201000368' '48201000413' '48201000605' '48201000719'
 '48201000725' '48201000824' '48201000827']"
4320,"['48201000045' '48201000115' '48201000353' '48201000460' '48201000797'
 '48201000818' '48201000963' '48201000965' '48201000976']"
4321,['48071000005' '48201000088' '48201000290' '48201000333' '48201000415']
4322,['48167000456' '48201000474' '48201000655' '48201000742']
4323,"['48201000134' '48201000239' '48201000285' '48201000288' '48201000607'
 '48201000798' '48201000820' '48201000822']"
4324,"['48201000045' '48201000096' '48201000382' '48201000421' '48201000604'
 '48201000964' '48201000965']"
4325,"['48201000141' '48201000220' '48201000460' '48201000605' '48201000719'
 '48201000741' '48201000827' '48201000872' '48201000954']"
4326,"['48201000220' '48201000251' '48201000380' '48201000604' '48201000963'
 '48201000965' '48201000976' '48201000988' '48201001008']"
4327,"['48201000117' '48201000260' '48201000264' '48201000310' '48201000407'
 '48201000498' '48201000609' '48201000610' '48201000661' '48201000689'
 '48201000701' '48201000966' '48201000971']"
4328,"['48201000372' '48201000525' '48201000554' '48201000555' '48201000652'
 '48201000754']"
4329,['48201000130' '48201000265' '48201000273' '48201000440' '48201000572']
4330,['48071000004' '48071000011' '48201000103' '48201000414' '48201000456']
4331,"['48201000063' '48201000103' '48201000250' '48201000251' '48201000456'
 '48201000531' '48201000739' '48201000740']"
4332,"['48201000363' '48201000447' '48201000764' '48201000776' '48201000888'
 '48201000967']"
4333,"['48201000025' '48201000026' '48201000085' '48201000228' '48201000247'
 '48201000343' '48201000390' '48201000871' '48201000892']"
4334,"['48201000085' '48201000136' '48201000140' '48201000228' '48201000247'
 '48201000389']"
4335,"['48201000092' '48201000174' '48201000306' '48201000307' '48201000415'
 '48201000745' '48201000746' '48201000748' '48201000941']"
4336,"['48201000132' '48201000158' '48201000240' '48201000271' '48201000288'
 '48201000294' '48201000607']"
4337,"['48201000416' '48201000475' '48201000699' '48201000715' '48201000744'
 '48201000845']"
4338,"['48201000188' '48201000190' '48201000277' '48201000278' '48201000708'
 '48201000777' '48201000786']"
4339,"['48201000437' '48201000438' '48201000504' '48201000510' '48201000625'
 '48201000645']"
4340,['48201000007' '48201000454' '48201000585' '48201000611' '48201000656']
4341,"['48201000241' '48201000705' '48201000733' '48201000737' '48201000738'
 '48201000743' '48201000767' '48201000792' '48201000834' '48201000936']"
4342,"['48201000523' '48201000553' '48201000621' '48201000622' '48201000642'
 '48201000667' '48201000771' '48201000882']"
4343,"['48201000006' '48201000449' '48201000500' '48201000520' '48201000550'
 '48201000587' '48201000596' '48201000657' '48201000783' '48201000883'
 '48201000912' '48201000997']"
4344,"['48201000095' '48201000461' '48201000463' '48201000522' '48201000589'
 '48201000731' '48201000772' '48201000899']"
4345,"['48201000007' '48201000115' '48201000205' '48201000253' '48201000371'
 '48201000582' '48201000585']"
4346,"['48201000243' '48201000271' '48201000355' '48201000422' '48201000607'
 '48201000630' '48201000969' '48201001010']"
4347,"['48201000014' '48201000281' '48201000291' '48201000304' '48201000315'
 '48201000317' '48201000685']"
4348,"['48201000170' '48201000191' '48201000267' '48201000277' '48201000419'
 '48201000696']"
4349,"['48201000049' '48201000111' '48201000124' '48201000126' '48201000624'
 '48201000901' '48201000923']"
4350,"['48201000042' '48201000138' '48201000144' '48201000455' '48201000580'
 '48201000606']"
4351,"['48201000120' '48201000155' '48201000165' '48201000310' '48201000383'
 '48201000445' '48201000621' '48201000689']"
4352,"['48201000185' '48201000320' '48201000321' '48201000409' '48201000423'
 '48201000595' '48201000608' '48201000780' '48201000959']"
4353,"['48201000061' '48201000241' '48201000408' '48201000608' '48201000780'
 '48201000934' '48201000936']"
4354,['48201000108' '48201000334' '48201000342' '48201000738' '48201000840']
4355,"['48201000241' '48201000254' '48201000497' '48201000571' '48201000591'
 '48201000664' '48201000779' '48201000792']"
4356,"['48201000062' '48201000079' '48201000161' '48201000202' '48201000373'
 '48201000865']"
4357,['48201000368' '48201000375' '48201000460' '48201000725']
4358,"['48071000005' '48071000011' '48071000015' '48201000249' '48201000386'
 '48201000456' '48201000532' '48201000533']"
4359,"['48201000090' '48201000174' '48201000290' '48201000307' '48201000333'
 '48201000377' '48201000391' '48201000703']"
4360,"['48201000393' '48201000732' '48201000742' '48201000744' '48201000750'
 '48201000845' '48201000941']"
4361,"['48201000076' '48201000475' '48201000476' '48201000545' '48201000842'
 '48201000996']"
4362,['48201000076' '48201000257' '48201000536' '48201000755' '48201000842']
4363,"['48201000242' '48201000267' '48201000348' '48201000404' '48201000534'
 '48201000696' '48201000793']"
4364,['48201000051' '48201000470' '48201000665' '48201000673' '48201000704']
4365,['48201000096' '48201000118' '48201000380' '48201000964' '48201000968']
4366,['48201000132' '48201000243' '48201000271' '48201000402' '48201000607']
4367,"['48201000061' '48201000358' '48201000408' '48201000595' '48201000780'
 '48201000959' '48201000970']"
4368,['48201000179' '48201000707' '48201000730' '48201000761' '48201000902']
4369,"['48201000284' '48201000296' '48201000359' '48201000426' '48201000427'
 '48201000555' '48201001002']"
4370,"['48201000284' '48201000296' '48201000297' '48201000311' '48201000425'
 '48201000427' '48201000507']"
4371,['48201000311' '48201000425' '48201000426' '48201001002']
4372,"['48157002099' '48201000338' '48201000488' '48201000646' '48201000647'
 '48201000773']"
4373,"['48201000359' '48201000508' '48201000557' '48201000565' '48201000627'
 '48201000781' '48201000943' '48201001000' '48201001002']"
4374,['48201000256' '48201000335' '48201000431' '48201000567']
4375,"['48201000214' '48201000335' '48201000345' '48201000430' '48201000432'
 '48201000567']"
4376,"['48201000272' '48201000282' '48201000345' '48201000431' '48201000567'
 '48201000569']"
4377,"['48201000282' '48201000297' '48201000298' '48201000566' '48201000567'
 '48201000686' '48201000839' '48201000944']"
4378,"['48201000070' '48201000135' '48201000178' '48201000234' '48201000569'
 '48201000730']"
4379,['48201000129' '48201000234' '48201000269' '48201000303' '48201000436']
4380,['48201000129' '48201000234' '48201000272' '48201000435' '48201000491']
4381,['48201000095' '48201000395' '48201000438' '48201000483' '48201000645']
4382,"['48201000309' '48201000395' '48201000437' '48201000483' '48201000504'
 '48201000626' '48201000645']"
4383,"['48201000056' '48201000120' '48201000209' '48201000258' '48201000265'
 '48201000356' '48201000499']"
4384,['48201000265' '48201000273' '48201000385' '48201000441']
4385,"['48201000116' '48201000209' '48201000213' '48201000265' '48201000273'
 '48201000440']"
4386,"['48201000173' '48201000479' '48201000486' '48201000602' '48201000691'
 '48201000768' '48201000805' '48201000828' '48201000926']"
4387,"['48201000116' '48201000274' '48201000577' '48201000707' '48201000761'
 '48201001003']"
4388,['48201000165' '48201000262' '48201000264' '48201000330' '48201000445']
4389,['48201000165' '48201000264' '48201000310' '48201000407' '48201000444']
4390,"['48201000117' '48201000270' '48201000299' '48201000313' '48201000610'
 '48201000809']"
4391,"['48201000363' '48201000388' '48201000764' '48201000885' '48201000964'
 '48201000968']"
4392,"['48201000189' '48201000324' '48201000505' '48201000578' '48201000663'
 '48201000927']"
4393,['48201000342' '48201000399' '48201000587' '48201000657' '48201000729']
4394,"['48201000157' '48201000322' '48201000364' '48201000505' '48201000576'
 '48201000848' '48201000975' '48201001004']"
4395,"['48201000113' '48201000513' '48201000515' '48201000516' '48201000623'
 '48201000669']"
4396,"['48201000041' '48201000539' '48201000552' '48201000575' '48201000672'
 '48201000735' '48201000851' '48201000878' '48201000897' '48339000035'
 '48339000045' '48339000084']"
4397,"['48201000022' '48201000146' '48201000286' '48201000287' '48201000293'
 '48201000332' '48201000337' '48201000458' '48201000947']"
4398,['48201000104' '48201000252' '48201000396' '48201000611' '48201000656']
4399,"['48201000042' '48201000138' '48201000144' '48201000186' '48201000406'
 '48201000562']"
4400,"['48201000012' '48201000013' '48201000028' '48201000103' '48201000386'
 '48201000387' '48201000414' '48201000533' '48201000739']"
4401,['48201000035' '48201000342' '48201000756' '48201001007']
4402,"['48201000216' '48201000287' '48201000292' '48201000318' '48201000332'
 '48201000453' '48201000994']"
4403,"['48201000357' '48201000563' '48201000612' '48201000635' '48201000670'
 '48201000758']"
4404,"['48201000220' '48201000353' '48201000368' '48201000376' '48201000381'
 '48201000413' '48201000725' '48201000741' '48201000963' '48201000976']"
4405,['48201000095' '48201000400' '48201000645' '48201000711' '48201000899']
4406,"['48157002022' '48157002070' '48201000359' '48201000372' '48201000489'
 '48201000506' '48201000627' '48201000652']"
4407,"['48201000095' '48201000400' '48201000589' '48201000621' '48201000650'
 '48201000804' '48201001006']"
4408,['48201000246' '48201000482' '48201000514' '48201000874']
4409,"['48201000466' '48201000514' '48201000520' '48201000550' '48201000757'
 '48201000874' '48201000894']"
4410,"['48201000465' '48201000514' '48201000614' '48201000615' '48201000757'
 '48201000874' '48201000894']"
4411,"['48201000109' '48201000366' '48201000496' '48201000628' '48201000723'
 '48201000855' '48201000861' '48201000961' '48201000977']"
4412,"['48201000113' '48201000493' '48201000592' '48201000613' '48201000660'
 '48201000698' '48201000717']"
4413,['48201000199' '48201000340' '48201000563' '48201000590']
4414,"['48201000051' '48201000170' '48201000279' '48201000420' '48201000673'
 '48201000695' '48201000696']"
4415,"['48201000290' '48201000346' '48201000561' '48201000665' '48201000682'
 '48201000704']"
4416,"['48201000087' '48201000148' '48201000223' '48201000224' '48201000350'
 '48201000540' '48201000830']"
4417,"['48201000306' '48201000568' '48201000699' '48201000728' '48201000744'
 '48201000745']"
4418,"['48039000051' '48167000456' '48167000457' '48201000378' '48201000475'
 '48201000545' '48201000655' '48201000782']"
4419,"['48201000393' '48201000417' '48201000474' '48201000545' '48201000715'
 '48201000782' '48201000842' '48201000845' '48201000996']"
4420,['48201000076' '48201000417' '48201000545' '48201000654']
4421,['48201000631' '48201000648' '48201000853' '48201000876' '48201000880']
4422,"['48201000479' '48201000484' '48201000515' '48201000516' '48201000597'
 '48201000668' '48201000669' '48201000694']"
4423,"['48201000442' '48201000478' '48201000484' '48201000486' '48201000519'
 '48201000602' '48201000668' '48201000805' '48201000983']"
4424,['48201000481' '48201000640' '48201000641' '48201000980']
4425,"['48201000314' '48201000370' '48201000480' '48201000511' '48201000519'
 '48201000602' '48201000640' '48201000641' '48201000688' '48201000862']"
4426,"['48201000246' '48201000263' '48201000464' '48201000514' '48201000539'
 '48201000575' '48201000851']"
4427,"['48201000095' '48201000120' '48201000309' '48201000437' '48201000438'
 '48201000621']"
4428,"['48201000125' '48201000478' '48201000479' '48201000519' '48201000602'
 '48201000668' '48201000694']"
4429,['48201000173' '48201000245' '48201000903' '48201000926']
4430,"['48201000173' '48201000245' '48201000442' '48201000479' '48201000668'
 '48201000788' '48201000926' '48201000983']"
4431,"['48201000338' '48201000508' '48201000557' '48201000620' '48201000706'
 '48201000765' '48201000781' '48201001001']"
4432,"['48157002043' '48157002099' '48201000338' '48201000428' '48201000649'
 '48201000984' '48201001001']"
4433,['48201000359' '48201000462' '48201000555' '48201000652']
4434,['48201000525' '48201000555' '48201000985']
4435,['48201000234' '48201000272' '48201000436' '48201000569']
4436,['48201000258' '48201000309' '48201000356' '48201000559' '48201000626']
4437,"['48201000113' '48201000244' '48201000468' '48201000496' '48201000516'
 '48201000592' '48201000597' '48201000609' '48201000613' '48201000868'
 '48201000873' '48201000884']"
4438,"['48201000109' '48201000169' '48201000197' '48201000366' '48201000855'
 '48201000987']"
4439,['48201000074' '48201000225' '48201000671' '48201000687' '48201000759']
4440,"['48201000467' '48201000493' '48201000593' '48201000609' '48201000628'
 '48201000868' '48201000977']"
4441,"['48201000083' '48201000254' '48201000411' '48201000584' '48201000656'
 '48201000733' '48201000743' '48201000792']"
4442,"['48201000117' '48201000270' '48201000322' '48201000364' '48201000383'
 '48201000609' '48201000966']"
4443,['48201000130' '48201000258' '48201000265' '48201000356' '48201000439']
4444,"['48201000041' '48201000110' '48201000246' '48201000399' '48201000550'
 '48201000633' '48201000851' '48201000912']"
4445,['48201000053' '48201000055' '48201000057' '48201000058' '48201000071']
4446,"['48201000097' '48201000251' '48201000531' '48201000604' '48201000700'
 '48201000988' '48291000022']"
4447,['48201000690' '48201000735' '48201000878' '48201000955']
4448,['48201000395' '48201000438' '48201000625' '48201000626' '48201000727']
4449,"['48201000270' '48201000313' '48201000322' '48201000323' '48201000448'
 '48201000450' '48201000578' '48201000663' '48201000975' '48201001004']"
4450,"['48157002070' '48157002081' '48201000337' '48201000372' '48201000462'
 '48201000638' '48201000754' '48201000893']"
4451,"['48201000297' '48201000311' '48201000426' '48201000508' '48201000559'
 '48201000566' '48201001002']"
4452,"['48201000429' '48201000487' '48201000507' '48201000557' '48201000559'
 '48201000566' '48201000620' '48201000781' '48201000943' '48201001002']"
4453,"['48201000362' '48201000522' '48201000547' '48201000618' '48201000619'
 '48201000644' '48201000720' '48201000731' '48201000751']"
4454,['48201000395' '48201000625' '48201000645' '48201000706' '48201000765']
4455,"['48201000143' '48201000149' '48201000370' '48201000481' '48201000709'
 '48201000734' '48201000817' '48201000862' '48201000923']"
4456,"['48201000050' '48201000225' '48201000260' '48201000518' '48201000622'
 '48201000642' '48201000713' '48201000789' '48201000800' '48201000939'
 '48201000991']"
4457,['48201000113' '48201000451' '48201000516' '48201000623']
4458,"['48201000263' '48201000464' '48201000465' '48201000466' '48201000482'
 '48201000615' '48201000631' '48201000853' '48201000874']"
4459,"['48201000112' '48201000451' '48201000478' '48201000601' '48201000623'
 '48201000668' '48201000669']"
4460,"['48201000113' '48201000451' '48201000478' '48201000493' '48201000513'
 '48201000597' '48201000669' '48201000694']"
4461,"['48201000523' '48201000621' '48201000643' '48201000650' '48201000771'
 '48201000882']"
4462,"['48201000050' '48201000125' '48201000225' '48201000512' '48201000548'
 '48201000641' '48201000671' '48201000713']"
4463,"['48201000125' '48201000479' '48201000481' '48201000484' '48201000602'
 '48201000641' '48201000688']"
4464,"['48201000283' '48201000399' '48201000465' '48201000550' '48201000629'
 '48201000678' '48201000757' '48201000794' '48201000883' '48201000894'
 '48201000997']"
4465,"['48201000305' '48201000731' '48201000804' '48201000813' '48201000879'
 '48201000992']"
4466,"['48201000400' '48201000509' '48201000589' '48201000618' '48201000619'
 '48201000731' '48201000772']"
4467,"['48201000398' '48201000517' '48201000621' '48201000650' '48201000771'
 '48201000882']"
4468,"['48157002099' '48157002100' '48157002101' '48201000600' '48201000646'
 '48201000814']"
4469,['48201000384' '48201000490' '48201000554' '48201000555' '48201000985']
4470,['48201000023' '48201000067' '48201000094' '48201000211' '48201000231']
4471,"['48201000066' '48201000081' '48201000094' '48201000162' '48201000181'
 '48201000190' '48201000208' '48201000301' '48201000535' '48201000777'
 '48201000786' '48201000950']"
4472,['48201000062' '48201000164' '48201000259' '48201000810' '48201000857']
4473,"['48201000114' '48201000127' '48201000726' '48201000916' '48339000028'
 '48339000066']"
4474,['48201000011' '48201000062' '48201000064' '48201000069']
4475,"['48071000004' '48201000103' '48201000251' '48201000387' '48201000502'
 '48291000022']"
4476,['48201000100' '48201000249' '48201000414' '48201000533']
4477,"['48201000012' '48201000099' '48201000100' '48201000249' '48201000414'
 '48201000456' '48201000532']"
4478,"['48201000348' '48201000352' '48201000419' '48201000662' '48201000679'
 '48201000695' '48201000696' '48201000752']"
4479,['48201000301' '48201000302' '48201000527' '48201000950']
4480,"['48201000076' '48201000257' '48201000418' '48201000654' '48201000774'
 '48201000843' '48201000849']"
4481,['48039000046' '48039000051' '48201000545' '48201000654' '48201000762']
4482,['48201000156' '48201000180' '48201000235' '48201000236' '48201000863']
4483,"['48201000246' '48201000263' '48201000452' '48201000482' '48201000575'
 '48201000851']"
4484,"['48201000140' '48201000148' '48201000194' '48201000210' '48201000219'
 '48201000223' '48201000361' '48201000472' '48201000564' '48201000632'
 '48201000830' '48201000837' '48201000896']"
4485,"['48201000017' '48201000018' '48201000223' '48201000224' '48201000287'
 '48201000318' '48201000891' '48201000933' '48201000949' '48201000994'
 '48201000995']"
4486,['48201000216' '48201000318' '48201000336' '48201000995']
4487,['48201000078' '48201000153' '48201000778']
4488,"['48201000047' '48201000138' '48201000144' '48201000167' '48201000196'
 '48201000344' '48201000606' '48201000637' '48201000833' '48201000846'
 '48201000917']"
4489,"['48039000051' '48201000417' '48201000474' '48201000475' '48201000476'
 '48201000537' '48201000654' '48201000762' '48201000996']"
4490,['48201000098' '48201000670' '48201000758' '48201000760']
4491,['48201000362' '48201000509' '48201000751']
4492,"['48201000125' '48201000244' '48201000518' '48201000597' '48201000641'
 '48201000671']"
4493,['48201000660' '48201000698' '48201000717' '48201000957' '48201000958']
4494,"['48201000399' '48201000465' '48201000500' '48201000520' '48201000633'
 '48201000874' '48201000894' '48201000912' '48201000997']"
4495,['48201000082' '48201000137' '48201000601' '48201000684' '48201000880']
4496,"['48201000114' '48201000452' '48201000672' '48201000735' '48201000878'
 '48201000916']"
4497,"['48201000398' '48201000642' '48201000651' '48201000667' '48201000676'
 '48201000771' '48201000882']"
4498,"['48201000022' '48201000291' '48201000384' '48201000525' '48201000638'
 '48201000693' '48201000754' '48201000985' '48201000986']"
4499,"['48201000284' '48201000359' '48201000384' '48201000425' '48201000489'
 '48201000490' '48201000525' '48201000652' '48201000985']"
4500,['48201000557' '48201000627' '48201000649' '48201001000' '48201001001']
4501,"['48201000429' '48201000487' '48201000508' '48201000556' '48201000781'
 '48201001000' '48201001001']"
4502,"['48201000338' '48201000645' '48201000646' '48201000647' '48201000711'
 '48201000765' '48201000773' '48201000814']"
4503,"['48201000130' '48201000356' '48201000492' '48201000507' '48201000508'
 '48201000566' '48201000620' '48201000626' '48201000727' '48201000807']"
4504,['48201000062' '48201000079' '48201000373' '48201000811']
4505,"['48071000005' '48201000088' '48201000102' '48201000249' '48201000290'
 '48201000346' '48201000471']"
4506,"['48201000042' '48201000138' '48201000186' '48201000201' '48201000373'
 '48201000455' '48201000865']"
4507,"['48201000199' '48201000351' '48201000459' '48201000469' '48201000590'
 '48201000612' '48201000670' '48201000674' '48201000760']"
4508,"['48201000031' '48201000068' '48201000140' '48201000219' '48201000223'
 '48201000336' '48201000540' '48201000995']"
4509,['48201000359' '48201000429' '48201001002']
4510,"['48201000297' '48201000298' '48201000433' '48201000507' '48201000508'
 '48201000559' '48201000686' '48201000807']"
4511,"['48201000256' '48201000282' '48201000296' '48201000297' '48201000430'
 '48201000431' '48201000432' '48201000433']"
4512,['48201000306' '48201000473' '48201000699' '48201000718' '48201000744']
4513,"['48201000178' '48201000234' '48201000272' '48201000345' '48201000432'
 '48201000434' '48201000491' '48201000570']"
4514,"['48201000133' '48201000177' '48201000178' '48201000214' '48201000215'
 '48201000345' '48201000360' '48201000569']"
4515,['48201000152' '48201000411' '48201000591' '48201000714' '48201000779']
4516,"['48201000130' '48201000273' '48201000298' '48201000312' '48201000385'
 '48201000807' '48201000839']"
4517,"['48201000236' '48201000237' '48201000240' '48201000295' '48201000858'
 '48201000863']"
4518,['48201000168' '48201000171' '48201000230' '48201000930']
4519,"['48201000263' '48201000452' '48201000482' '48201000539' '48201000672'
 '48201000876' '48201000880']"
4520,"['48201000109' '48201000157' '48201000327' '48201000365' '48201000450'
 '48201000578' '48201001004']"
4521,"['48201000043' '48201000116' '48201000299' '48201000330' '48201000443'
 '48201000707' '48201000761' '48201000973' '48201001003']"
4522,"['48201000324' '48201000365' '48201000448' '48201000505' '48201000576'
 '48201001004']"
4523,"['48201000197' '48201000261' '48201000320' '48201000321' '48201000325'
 '48201000677' '48201000989']"
4524,"['48201000042' '48201000144' '48201000145' '48201000168' '48201000406'
 '48201000581' '48201000583' '48201000606']"
4525,['48201000042' '48201000145' '48201000580' '48201000582' '48201000784']
4526,"['48201000007' '48201000042' '48201000115' '48201000253' '48201000373'
 '48201000401' '48201000581' '48201000784' '48201000816']"
4527,"['48201000007' '48201000145' '48201000151' '48201000168' '48201000230'
 '48201000580' '48201000611']"
4528,['48201000104' '48201000254' '48201000497' '48201000656']
4529,"['48201000007' '48201000150' '48201000205' '48201000371' '48201000396'
 '48201000401' '48201000611' '48201000656' '48201000832']"
4530,"['48201000587' '48201000596' '48201000634' '48201000747' '48201000753'
 '48201000841' '48339000046' '48339000100']"
4531,"['48201000006' '48201000342' '48201000399' '48201000449' '48201000586'
 '48201000596' '48201000657' '48201000841' '48201001007']"
4532,['48201000006' '48201000041' '48201000110' '48201000634' '48339000046']
4533,"['48201000400' '48201000463' '48201000522' '48201000731' '48201000879'
 '48201001006']"
4534,['48201000340' '48201000469' '48201000563' '48201000612']
4535,['48201000152' '48201000254' '48201000411' '48201000571']
4536,['48201000113' '48201000468' '48201000493' '48201000614' '48201000660']
4537,['48201000364' '48201000496' '48201000609' '48201000628']
4538,"['48201000109' '48201000147' '48201000628' '48201000723' '48201000848'
 '48201000859' '48201000861']"
4539,"['48201000185' '48201000366' '48201000408' '48201000423' '48201000864'
 '48201000959' '48201000987']"
4540,"['48201000006' '48201000399' '48201000586' '48201000587' '48201000634'
 '48201000747']"
4541,"['48201000125' '48201000244' '48201000478' '48201000493' '48201000516'
 '48201000548' '48201000694' '48201000823']"
4542,"['48201000143' '48201000149' '48201000617' '48201000712' '48201000790'
 '48201000875' '48201000898']"
4543,"['48201000035' '48201000108' '48201000199' '48201000334' '48201000756'
 '48201000841' '48339000094' '48339000095' '48339000100']"
4544,"['48157002101' '48157003160' '48201000524' '48201000711' '48201000814'
 '48201000899']"
4545,"['48201000082' '48201000112' '48201000515' '48201000551' '48201000623'
 '48201000648' '48201000880']"
4546,"['48201000442' '48201000479' '48201000481' '48201000484' '48201000519'
 '48201000688' '48201000805' '48201000828']"
4547,['48201000331' '48201000618' '48201000720' '48201000785' '48201000796']
4548,"['48201000097' '48201000098' '48201000380' '48201000382' '48201000502'
 '48201000659' '48201000700' '48201000964' '48201001008']"
4549,['48201000368' '48201000375' '48201000381' '48201000719' '48201000741']
4550,"['48201000144' '48201000168' '48201000171' '48201000344' '48201000406'
 '48201000544' '48201000580']"
4551,"['48201000132' '48201000240' '48201000288' '48201000379' '48201000392'
 '48201000402' '48201000422' '48201000653' '48201000820' '48201001010']"
4552,"['48201000241' '48201000320' '48201000321' '48201000408' '48201000409'
 '48201000779']"
