,neighbors
4134,['1708900AU13' '1708900AU14' '170890AC606' '170890AC607' '170890AC609']
4135,"['1708900AU14' '1708900AU15' '170890AC506' '170890AC508' '170890AC605'
 '170890AC607' '170890AC608' '170890AC610']"
4136,['170890AC410' '170890AC504' '170890AC506' '170890AC605' '170890AC609']
4137,"['1708900AU06' '1708900AU10' '170890AC204' '170890AC304' '170890AC305'
 '170890AC702' '170890AC704']"
4138,"['1708900AU06' '170890AC204' '170890AC206' '170890AC701' '170890AC703'
 '170890AC704']"
4139,"['17043006051' '17043006080' '1708900AU06' '170890AC103' '170890AC104'
 '170890AC205' '170890AC206' '170890AC702']"
4140,"['17043006039' '17043006045' '17043006069' '17043006074' '1708900AU06'
 '1708900AU10' '170890AC306' '170890AC701' '170890AC702' '170890AC705']"
4141,"['17043006020' '17043006045' '1708900AU10' '170890AC306' '170890AC307'
 '170890AC704' '170890AC706']"
4142,"['17043006020' '17043006034' '1708900AU10' '170890AC307' '170890AC705'
 '17093OS0304' '17093OS0338']"
4143,['17043006071' '17043006080' '1708900AU07' '170890AC103' '170890AC108']
4144,"['17091Arom02' '17091Arom04' '17091Bour11' '17091Gane01' '17091Gane02'
 '17091Kank01' '17091Kank02' '17091Kank03' '17091Kank15']"
4145,"['1707500CH02' '1707500PA01' '17091Arom01' '17091Arom04' '17091Kank03'
 '17091Otto01' '17091Otto02' '17091StAn01']"
4146,['17091Arom01' '17091Arom02' '17091Gane01' '17091Gane02' '17091StAn01']
4147,"['17091Bour02' '17091Bour03' '17091Bour05' '17091Bour07' '17091Bour12'
 '17091Lime03']"
4148,"['17091Bour01' '17091Bour03' '17091Bour06' '17091Bour12' '17091Bour20'
 '17091Bour21']"
4149,['17091Bour01' '17091Bour02' '17091Bour05' '17091Bour06' '17091Bour17']
4150,"['17091Bour05' '17091Bour08' '17091Bour16' '17091Bour17' '17091Kank04'
 '17091Kank11' '17091Lime03' '17091Lime04']"
4151,['17091Bour01' '17091Bour03' '17091Bour04' '17091Bour17' '17091Lime03']
4152,"['17091Bour02' '17091Bour03' '17091Bour14' '17091Bour15' '17091Bour17'
 '17091Bour21']"
4153,['17091Bour01' '17091Bour12' '17091Lime02' '17091Lime03' '17091Rock01']
4154,"['17091Bour04' '17091Bour10' '17091Bour11' '17091Bour13' '17091Bour16'
 '17091Kank11' '17091Kank12' '17091Kank14']"
4155,['17091Bour08' '17091Bour11' '17091Bour13']
4156,"['17091Arom01' '17091Bour08' '17091Bour10' '17091Bour13' '17091Bour18'
 '17091Bour19' '17091Gane01' '17091Gane03' '17091Kank12' '17091Kank14'
 '17091Kank15']"
4157,"['17091Bour01' '17091Bour02' '17091Bour07' '17091Bour20' '17091Mant05'
 '17091Rock01']"
4158,"['17091Bour08' '17091Bour10' '17091Bour11' '17091Bour14' '17091Bour15'
 '17091Bour16' '17091Bour18']"
4159,['17091Bour06' '17091Bour13' '17091Bour15' '17091Bour16' '17091Bour17']
4160,['17091Bour06' '17091Bour13' '17091Bour14' '17091Bour18' '17091Bour21']
4161,['17091Bour04' '17091Bour08' '17091Bour13' '17091Bour14' '17091Bour17']
4162,"['17091Bour03' '17091Bour04' '17091Bour05' '17091Bour06' '17091Bour14'
 '17091Bour16']"
4163,['17091Bour11' '17091Bour13' '17091Bour15' '17091Bour19' '17091Bour21']
4164,"['17091Bour11' '17091Bour18' '17091Bour21' '17091Gane03' '17091Mant06'
 '17091Mant07' '17091Sumn01']"
4165,['17091Bour02' '17091Bour12' '17091Bour21' '17091Mant05' '17091Rock01']
4166,"['17091Bour02' '17091Bour06' '17091Bour15' '17091Bour18' '17091Bour19'
 '17091Bour20' '17091Mant05' '17091Mant06' '17091Mant07']"
4167,"['1706300BR02' '1706300GR01' '17091Nort01' '17091Pilo01' '17091Sali01'
 '1719700CU01' '1719700RE03']"
4168,"['17091Arom01' '17091Arom04' '17091Bour11' '17091Gane02' '17091Gane03'
 '17091Kank15' '17091Mome01' '17091Mome02' '17091Pemb01' '17091StAn01']"
4169,['17091Arom01' '17091Arom04' '17091Gane01']
4170,"['17091Bour11' '17091Bour19' '17091Gane01' '17091Mant06' '17091Mome01'
 '17091Sumn01' '17091Yell02']"
4171,['17091Arom01' '17091Kank02' '17091Kank10' '17091Kank15']
4172,"['17091Arom01' '17091Kank01' '17091Kank03' '17091Kank10' '17091Kank11'
 '17091Kank12']"
4173,"['17091Arom01' '17091Arom02' '17091Kank02' '17091Kank04' '17091Kank06'
 '17091Kank07' '17091Kank11' '17091Lime01' '17091Otto01']"
4174,"['17091Bour04' '17091Kank03' '17091Kank06' '17091Kank07' '17091Kank11'
 '17091Lime01' '17091Lime04']"
4175,['17091Kank03' '17091Kank04' '17091Kank07']
4176,['17091Kank03' '17091Kank04' '17091Kank06' '17091Kank11']
4177,['17091Kank01' '17091Kank02' '17091Kank12' '17091Kank14' '17091Kank15']
4178,"['17091Bour04' '17091Bour08' '17091Kank02' '17091Kank03' '17091Kank04'
 '17091Kank07' '17091Kank12' '17091Lime04']"
4179,"['17091Bour08' '17091Bour11' '17091Kank02' '17091Kank10' '17091Kank11'
 '17091Kank14']"
4180,['17091Bour08' '17091Bour11' '17091Kank10' '17091Kank12' '17091Kank15']
4181,"['17091Arom01' '17091Bour11' '17091Gane01' '17091Kank01' '17091Kank10'
 '17091Kank14']"
4182,"['17091Kank03' '17091Kank04' '17091Lime02' '17091Lime04' '17091Otto01'
 '17091Pilo01' '17091Pilo02' '17091Sali01']"
4183,"['17091Bour07' '17091Lime01' '17091Lime03' '17091Lime04' '17091Rock01'
 '17091Sali01' '1719700CU01']"
4184,"['17091Bour01' '17091Bour04' '17091Bour05' '17091Bour07' '17091Lime02'
 '17091Lime04']"
4185,"['17091Bour04' '17091Kank04' '17091Kank11' '17091Lime01' '17091Lime02'
 '17091Lime03']"
4186,"['17091Mant02' '17091Mant03' '17091Mant04' '17091Mant05' '17091Rock01'
 '1719700PE02']"
4187,['17091Mant01' '17091Mant03' '17091Mant05' '17091Mant07']
4188,['17091Mant01' '17091Mant02' '17091Mant04' '17091Mant07']
4189,"['17091Mant01' '17091Mant03' '17091Mant06' '17091Mant07' '17091Sumn01'
 '1719700PE02' '1719700WL01']"
4190,"['17091Bour12' '17091Bour20' '17091Bour21' '17091Mant01' '17091Mant02'
 '17091Mant07' '17091Rock01']"
4191,"['17091Bour19' '17091Bour21' '17091Gane03' '17091Mant04' '17091Mant07'
 '17091Sumn01']"
4192,"['17091Bour19' '17091Bour21' '17091Mant02' '17091Mant03' '17091Mant04'
 '17091Mant05' '17091Mant06']"
4193,['17091Gane01' '17091Gane03' '17091Mome02' '17091Sumn01' '17091Yell02']
4194,['17091Gane01' '17091Mome01' '17091Pemb01']
4195,"['1705300RG01' '1706300GR01' '1707500ML01' '17091Esse01' '17091Pilo01'
 '1710500BR01' '1710500RG01']"
4196,"['1707500CH02' '1707500ML01' '17091Arom02' '17091Kank03' '17091Lime01'
 '17091Otto02' '17091Pilo02']"
4197,['1707500CH02' '1707500PA01' '17091Arom02' '17091Otto01']
4198,['17091Gane01' '17091Mome02' '17091Pemb02' '17091StAn01']
4199,['1707500BE01' '17091Pemb01' '17091StAn01']
4200,"['1705300RG01' '1707500ML01' '17091Esse01' '17091Lime01' '17091Nort01'
 '17091Pilo02' '17091Sali01']"
4201,['1707500CH02' '1707500ML01' '17091Lime01' '17091Otto01' '17091Pilo01']
4202,"['17091Bour07' '17091Bour12' '17091Bour20' '17091Lime02' '17091Mant01'
 '17091Mant05' '17091Sali01' '1719700CU01' '1719700PE02' '1719700WE01'
 '1719700WT01']"
4203,"['17091Esse01' '17091Lime01' '17091Lime02' '17091Pilo01' '17091Rock01'
 '1719700CU01']"
4204,"['1707500BE01' '1707500PA01' '17091Arom02' '17091Arom04' '17091Gane01'
 '17091Pemb01' '17091Pemb02']"
4205,"['17091Bour19' '17091Gane03' '17091Mant04' '17091Mant06' '17091Mome01'
 '17091Yell01' '17091Yell02' '1719700WA03' '1719700WL01']"
4206,['17091Sumn01' '17091Yell02' '1719700WA03']
4207,['17091Gane03' '17091Mome01' '17091Sumn01' '17091Yell01']
4208,"['17093BI0702' '17093FO0402' '17093KE0503' '17093LI0801' '1709900MS01'
 '1709900MS02']"
4209,"['1706300NE01' '1706300SA05' '17093BI0701' '17093LI0801' '1709900ML01'
 '1709900MS02']"
4210,"['17093BR0202' '17093BR0206' '17093BR0208' '17093BR0210' '17093BR0217'
 '17093BR0218']"
4211,"['17093BR0201' '17093BR0206' '17093BR0210' '17093BR0217' '17093KE0501'
 '17093KE0506']"
4212,"['17093BR0205' '17093BR0209' '17093BR0213' '17093BR0217' '17093KE0502'
 '17093OS0311' '17093OS0325' '17093OS0328']"
4213,"['17093BR0205' '17093BR0207' '17093BR0213' '17093BR0214' '17093BR0215'
 '17093BR0217' '17093OS0301' '17093OS0315' '17093OS0332']"
4214,"['17093BR0203' '17093BR0204' '17093BR0213' '17093OS0311' '17093OS0328'
 '17093OS0332']"
4215,['17093BR0201' '17093BR0202' '17093BR0209' '17093BR0217' '17093KE0501']
4216,['1708900SG02' '17093BR0204' '17093BR0215' '17093BR0217' '17093BR0218']
4217,['17093BR0201' '17093BR0210' '17093BR0218' '17093LI0107' '17093LI0110']
4218,['17093BR0203' '17093BR0206' '17093BR0217' '17093KE0501' '17093KE0502']
4219,"['17093BR0201' '17093BR0202' '17093BR0208' '17093FO0401' '17093KE0506'
 '17093LI0101' '17093LI0110' '17093LI0111']"
4220,['1708900AU04' '1708900SG02' '17093BR0212' '17093BR0214' '17093OS0301']
4221,['1708900SG02' '17093BR0211' '17093BR0214' '17093BR0215' '17093BR0216']
4222,['17093BR0203' '17093BR0204' '17093BR0205' '17093BR0217']
4223,"['17093BR0204' '17093BR0211' '17093BR0212' '17093BR0215' '17093OS0301'
 '17093OS0315']"
4224,"['1708900SG02' '17093BR0204' '17093BR0207' '17093BR0212' '17093BR0214'
 '17093BR0216']"
4225,['1708900SG02' '17093BR0212' '17093BR0215']
4226,"['17093BR0201' '17093BR0202' '17093BR0203' '17093BR0204' '17093BR0206'
 '17093BR0207' '17093BR0209' '17093BR0213' '17093BR0218']"
4227,"['1708900BR01' '1708900SG02' '17093BR0201' '17093BR0207' '17093BR0208'
 '17093BR0217' '17093LI0107']"
4228,"['1703700SA03' '17093BR0210' '17093FO0402' '17093KE0503' '17093KE0506'
 '17093LI0101' '17093LI0103' '1709900MS01' '1709900NV01' '1709900NV05']"
4229,['17093BI0701' '17093FO0401' '17093KE0503' '17093LI0801' '1709900MS01']
4230,"['17093BR0202' '17093BR0206' '17093BR0209' '17093KE0502' '17093KE0505'
 '17093KE0506']"
4231,"['17093BR0203' '17093BR0209' '17093KE0501' '17093KE0503' '17093KE0504'
 '17093KE0505' '17093OS0302' '17093OS0325']"
4232,"['17093BI0701' '17093FO0401' '17093FO0402' '17093KE0502' '17093KE0504'
 '17093KE0505' '17093KE0506' '17093LI0801']"
4233,"['17093KE0502' '17093KE0503' '17093LI0801' '17093NA0601' '17093OS0302'
 '17093OS0325' '17093SE0901']"
4234,['17093KE0501' '17093KE0502' '17093KE0503' '17093KE0506']
4235,"['17093BR0202' '17093BR0210' '17093FO0401' '17093KE0501' '17093KE0503'
 '17093KE0505' '17093LI0101']"
4236,"['17093BR0210' '17093FO0401' '17093KE0506' '17093LI0102' '17093LI0103'
 '17093LI0104' '17093LI0105' '17093LI0106' '17093LI0107' '17093LI0109'
 '17093LI0110' '17093LI0111']"
4237,['17093LI0101' '17093LI0103' '17093LI0104' '17093LI0105']
4238,"['1703700SA01' '1703700SA03' '1703700SA05' '17093FO0401' '17093LI0101'
 '17093LI0102' '17093LI0104' '17093LI0108' '1709900NV05']"
4239,"['17093LI0101' '17093LI0102' '17093LI0103' '17093LI0105' '17093LI0107'
 '17093LI0108']"
4240,['17093LI0101' '17093LI0102' '17093LI0104' '17093LI0106' '17093LI0107']
4241,['17093LI0101' '17093LI0105' '17093LI0107']
4242,"['1708900BR01' '17093BR0208' '17093BR0218' '17093LI0101' '17093LI0104'
 '17093LI0105' '17093LI0106' '17093LI0108' '17093LI0110']"
4243,"['1703700SA05' '1703700SQ01' '1708900BR01' '17093LI0103' '17093LI0104'
 '17093LI0107']"
4244,['17093LI0101' '17093LI0110' '17093LI0111']
4245,"['17093BR0208' '17093BR0210' '17093LI0101' '17093LI0107' '17093LI0109'
 '17093LI0111']"
4246,['17093BR0210' '17093LI0101' '17093LI0109' '17093LI0110']
4247,"['1706300AS02' '1706300NE01' '1706300SA02' '1706300SA05' '17093BI0701'
 '17093BI0702' '17093FO0402' '17093KE0503' '17093KE0504' '17093NA0601'
 '17093SE0901']"
4248,"['17093KE0504' '17093LI0801' '17093NA0602' '17093OS0302' '17093OS0327'
 '17093OS0336' '17093SE0901' '1719700PL01' '1719700PL08' '1719700PL13'
 '1719700WH28']"
4249,"['17093NA0601' '17093NA0603' '17093NA0605' '17093SE0901' '17093SE0902'
 '17093SE0903' '1719700PL13' '1719700PL19' '1719700PL25']"
4250,['17093NA0602' '17093NA0604' '17093NA0605' '1719700PL25']
4251,"['17093NA0603' '17093NA0605' '17093SE0903' '1719700PL25' '1719700PL26'
 '1719700TR01']"
4252,['17093NA0602' '17093NA0603' '17093NA0604' '17093SE0902' '17093SE0903']
4253,"['1708900AU04' '1708900AU11' '17093BR0204' '17093BR0211' '17093BR0214'
 '17093OS0305' '17093OS0307' '17093OS0312' '17093OS0315']"
4254,"['17093KE0502' '17093KE0504' '17093NA0601' '17093OS0311' '17093OS0316'
 '17093OS0321' '17093OS0325' '17093OS0326' '17093OS0327' '17093OS0335']"
4255,"['17093OS0310' '17093OS0311' '17093OS0322' '17093OS0328' '17093OS0331'
 '17093OS0332']"
4256,"['1708900AU10' '170890AC307' '170890AC706' '17093OS0327' '17093OS0329'
 '17093OS0330' '17093OS0334' '17093OS0337' '17093OS0338' '17093OS0339'
 '1719700WH01' '1719700WH34']"
4257,['17093OS0301' '17093OS0306' '17093OS0307' '17093OS0312']
4258,['17093OS0305' '17093OS0307' '17093OS0308' '17093OS0309' '17093OS0312']
4259,"['1708900AU04' '1708900AU11' '17093OS0301' '17093OS0305' '17093OS0306'
 '17093OS0308' '17093OS0319']"
4260,"['17093OS0306' '17093OS0307' '17093OS0309' '17093OS0314' '17093OS0318'
 '17093OS0319']"
4261,"['17093OS0306' '17093OS0308' '17093OS0312' '17093OS0313' '17093OS0318'
 '17093OS0324']"
4262,"['17093OS0303' '17093OS0312' '17093OS0313' '17093OS0315' '17093OS0317'
 '17093OS0320' '17093OS0331' '17093OS0332']"
4263,"['17093BR0203' '17093BR0205' '17093OS0302' '17093OS0303' '17093OS0316'
 '17093OS0321' '17093OS0322' '17093OS0325' '17093OS0328' '17093OS0331']"
4264,"['17093OS0301' '17093OS0305' '17093OS0306' '17093OS0309' '17093OS0310'
 '17093OS0313' '17093OS0315']"
4265,"['17093OS0309' '17093OS0310' '17093OS0312' '17093OS0317' '17093OS0320'
 '17093OS0324']"
4266,['17093OS0308' '17093OS0318' '17093OS0319' '17093OS0323']
4267,"['17093BR0204' '17093BR0214' '17093OS0301' '17093OS0310' '17093OS0312'
 '17093OS0332']"
4268,"['17093OS0302' '17093OS0311' '17093OS0321' '17093OS0327' '17093OS0331'
 '17093OS0335']"
4269,['17093OS0310' '17093OS0313' '17093OS0320' '17093OS0324' '17093OS0331']
4270,"['17093OS0308' '17093OS0309' '17093OS0314' '17093OS0323' '17093OS0324'
 '17093OS0329']"
4271,"['1708900AU05' '1708900AU11' '17093OS0307' '17093OS0308' '17093OS0314'
 '17093OS0323']"
4272,['17093OS0310' '17093OS0313' '17093OS0317']
4273,['17093OS0302' '17093OS0311' '17093OS0316' '17093OS0326' '17093OS0335']
4274,['17093OS0303' '17093OS0311' '17093OS0328' '17093OS0332']
4275,"['1708900AU05' '1708900AU11' '1708900AU12' '17093OS0314' '17093OS0318'
 '17093OS0319' '17093OS0324' '17093OS0329']"
4276,"['17093OS0309' '17093OS0313' '17093OS0317' '17093OS0318' '17093OS0323'
 '17093OS0329' '17093OS0331' '17093OS0333']"
4277,['17093BR0203' '17093KE0502' '17093KE0504' '17093OS0302' '17093OS0311']
4278,['17093OS0302' '17093OS0321' '17093OS0335']
4279,"['17093NA0601' '17093OS0302' '17093OS0304' '17093OS0316' '17093OS0330'
 '17093OS0331' '17093OS0333' '17093OS0336' '1719700WH01' '1719700WH34']"
4280,"['17093BR0203' '17093BR0205' '17093OS0303' '17093OS0311' '17093OS0322'
 '17093OS0332']"
4281,"['1708900AU10' '1708900AU12' '170890AC307' '17093OS0304' '17093OS0318'
 '17093OS0323' '17093OS0324' '17093OS0331' '17093OS0333' '17093OS0334'
 '17093OS0337']"
4282,['17093OS0304' '17093OS0327' '17093OS0333' '17093OS0334']
4283,"['17093OS0303' '17093OS0310' '17093OS0311' '17093OS0316' '17093OS0317'
 '17093OS0324' '17093OS0327' '17093OS0329' '17093OS0333']"
4284,"['17093BR0204' '17093BR0205' '17093OS0303' '17093OS0310' '17093OS0315'
 '17093OS0322' '17093OS0328']"
4285,"['17093OS0324' '17093OS0327' '17093OS0329' '17093OS0330' '17093OS0331'
 '17093OS0334']"
4286,['17093OS0304' '17093OS0329' '17093OS0330' '17093OS0333']
4287,['17093OS0302' '17093OS0316' '17093OS0321' '17093OS0326']
4288,['17093NA0601' '17093OS0327' '1719700PL01' '1719700WH01' '1719700WH28']
4289,"['1708900AU10' '170890AC307' '17093OS0304' '17093OS0329' '17093OS0338'
 '17093OS0339']"
4290,"['17043006034' '1708900AU10' '170890AC706' '17093OS0304' '17093OS0337'
 '17093OS0339' '1719700WH31']"
4291,['17093OS0304' '17093OS0337' '17093OS0338' '1719700WH31' '1719700WH34']
4292,"['1706300AS02' '1706300AS03' '1706300SA02' '17093KE0504' '17093LI0801'
 '17093NA0601' '17093NA0602' '17093SE0902' '17093SE0903' '1719700TR13'
 '1719700TR20' '1719700TR21' '1719700TR22']"
4293,['17093NA0602' '17093NA0605' '17093SE0901' '17093SE0903']
4294,"['17093NA0602' '17093NA0604' '17093NA0605' '17093SE0901' '17093SE0902'
 '1719700PL26' '1719700TR01' '1719700TR07' '1719700TR13']"
4295,"['17095000002' '17095000003' '17095000005' '17095000019' '17095000020'
 '17095000021' '17095000301' '17095000401']"
4296,['17095000001' '17095000003' '17095000004' '17095000014' '17095000021']
4297,['17095000001' '17095000002' '17095000004' '17095000005' '17095000301']
4298,"['17095000002' '17095000003' '17095000005' '17095000006' '17095000014'
 '17095000015']"
4299,"['17095000001' '17095000003' '17095000004' '17095000006' '17095000007'
 '17095000301' '17095000807']"
4300,['17095000004' '17095000005' '17095000007' '17095000008' '17095000015']
4301,"['17095000005' '17095000006' '17095000008' '17095000009' '17095000011'
 '17095000301' '17095000805']"
4302,"['17095000006' '17095000007' '17095000009' '17095000011' '17095000012'
 '17095000015']"
4303,"['17095000007' '17095000008' '17095000010' '17095000011' '17095000012'
 '17095000301']"
4304,['17095000009' '17095000011' '17095000012' '17095000013' '17095000301']
4305,"['17095000007' '17095000008' '17095000009' '17095000010' '17095000301'
 '17095000801' '17095000805' '17095000806' '17095000807']"
4306,"['17095000008' '17095000009' '17095000010' '17095000013' '17095000015'
 '17095000018']"
4307,"['17095000010' '17095000012' '17095000015' '17095000016' '17095000018'
 '17095000301' '1718700CO01']"
4308,"['17095000002' '17095000004' '17095000015' '17095000017' '17095000020'
 '17095000021']"
4309,"['17095000004' '17095000006' '17095000008' '17095000012' '17095000013'
 '17095000014' '17095000016' '17095000017' '17095000018']"
4310,"['17095000013' '17095000015' '17095000017' '17095000018' '17095000019'
 '17095000301']"
4311,"['17095000014' '17095000015' '17095000016' '17095000019' '17095000020'
 '17095000301']"
4312,['17095000012' '17095000013' '17095000015' '17095000016' '17095000301']
4313,"['17095000001' '17095000016' '17095000017' '17095000020' '17095000301'
 '17095000401' '17095000402']"
4314,['17095000001' '17095000014' '17095000017' '17095000019' '17095000021']
4315,['17095000001' '17095000002' '17095000014' '17095000020']
4316,"['1705700UN01' '17095000102' '17095000201' '17095000202' '17095000204'
 '1718700BE01' '1718700FL01']"
4317,"['1705700UN01' '17095000101' '17095000202' '17095000204' '17095000601'
 '17095000701']"
4318,['17095000101' '17095000202' '17095000204']
4319,"['17095000101' '17095000102' '17095000201' '17095000203' '17095000204'
 '17095000601' '17095000701' '1718700BE01' '1718700FL01']"
4320,"['17095000202' '17095000301' '17095000701' '17095000806' '1718700CO01'
 '1718700FL01']"
4321,['17095000101' '17095000102' '17095000201' '17095000202']
4322,"['17095000001' '17095000003' '17095000005' '17095000007' '17095000009'
 '17095000010' '17095000011' '17095000013' '17095000016' '17095000017'
 '17095000018' '17095000019' '17095000203' '17095000401' '17095000402'
 '17095000805' '17095000806' '17095000807' '17095000901' '1718700CO01'
 '1718700FL01' '1718700KE01']"
4323,"['17095000001' '17095000019' '17095000301' '17095000402' '17095000501'
 '17095000807' '17095000901' '17095001001']"
4324,"['17095000019' '17095000301' '17095000401' '17095000501' '17131000101'
 '1718700CO01' '1718700KE01']"
4325,"['17073002101' '17073002201' '17095000401' '17095000402' '17095000901'
 '17095001001' '17131000101' '17131000201' '1718700KE01']"
4326,"['1705700EL01' '1705700FV01' '1705700UN01' '1705700YH01' '17095000102'
 '17095000202' '17095000701' '17095001101' '17095001201']"
4327,"['17095000102' '17095000202' '17095000203' '17095000601' '17095000806'
 '17095001101' '17095001201' '17095001301']"
4328,['17095000011' '17095000802' '17095000804' '17095000806' '17095000807']
4329,['17095000801' '17095000803' '17095000804' '17095000806']
4330,['17095000802' '17095000804' '17095000806']
4331,['17095000801' '17095000802' '17095000803' '17095000806' '17095000807']
4332,['17095000007' '17095000011' '17095000301' '17095000807']
4333,"['17095000011' '17095000203' '17095000301' '17095000701' '17095000801'
 '17095000802' '17095000803' '17095000804' '17095000807' '17095001201'
 '17095001301']"
4334,"['17095000005' '17095000011' '17095000301' '17095000401' '17095000801'
 '17095000804' '17095000805' '17095000806' '17095000901' '17095001301'
 '17095001401']"
4335,"['17095000301' '17095000401' '17095000501' '17095000807' '17095001001'
 '17095001301' '17095001401' '17095001501']"
4336,"['17073002101' '17073002201' '17073002301' '17095000401' '17095000501'
 '17095000901' '17095001401' '17095001501']"
4337,"['1705700FA04' '1705700FV01' '1705700YH01' '17095000601' '17095000701'
 '17095001201' '17095001601' '17095001701']"
4338,"['17095000601' '17095000701' '17095000806' '17095001101' '17095001301'
 '17095001601' '17095001701' '17095001801']"
4339,"['17095000701' '17095000806' '17095000807' '17095000901' '17095001201'
 '17095001401' '17095001701' '17095001801' '17095001901']"
4340,"['17095000807' '17095000901' '17095001001' '17095001301' '17095001501'
 '17095001801' '17095001901' '17095002001']"
4341,"['17073002201' '17073002301' '17073002401' '17095000901' '17095001001'
 '17095001401' '17095001901' '17095002001']"
4342,"['1705700FA01' '1705700FA04' '1705700FA06' '1705700FV01' '17095001101'
 '17095001201' '17095001701' '1714300EL01' '1714300EL02' '1714300TR01']"
4343,"['17095001101' '17095001201' '17095001301' '17095001601' '17095001801'
 '1714300BR01' '1714300EL02' '1714300MI01']"
4344,"['17095001201' '17095001301' '17095001401' '17095001701' '17095001901'
 '1714300BR01' '1714300MI01' '1717500WJER']"
4345,"['17095001301' '17095001401' '17095001501' '17095001801' '17095002001'
 '1714300MI01' '1717500WGOS' '1717500WJER']"
4346,"['17073002301' '17073002401' '17073002402' '17073002502' '17095001401'
 '17095001501' '17095001901' '1717500WGOS' '1717500WJER']"
4347,"['1709700Ant2' '1709700Ant3' '170970Ant10' '170970Ant15' '170970Ant17'
 '1711100BU03' '1711100Bu01']"
4348,['1709700Ant1' '1709700Ant3' '1709700Ant4' '1709700Ant5' '1709700Ant6']
4349,['1709700Ant1' '1709700Ant2' '1709700Ant4' '1709700Ant7' '170970Ant10']
4350,['1709700Ant2' '1709700Ant3' '1709700Ant5' '1709700Ant7' '1709700Ant8']
4351,['1709700Ant2' '1709700Ant4' '1709700Ant6' '1709700Ant8']
4352,['1709700Ant2' '1709700Ant5' '1709700Ant8' '1709700Ant9']
4353,"['1709700Ant3' '1709700Ant4' '1709700Ant8' '170970Ant10' '170970Ant11'
 '170970Ant12']"
4354,"['1709700Ant4' '1709700Ant5' '1709700Ant6' '1709700Ant7' '1709700Ant9'
 '170970Ant12' '170970Ant13']"
4355,['1709700Ant6' '1709700Ant8' '170970Ant13' '17097New225']
4356,"['1709700Ant1' '1709700Ant3' '1709700Ant7' '170970Ant11' '170970Ant14'
 '170970Ant15']"
4357,"['1709700Ant7' '170970Ant10' '170970Ant12' '170970Ant14' '17097Lak143'
 '17097Lak145']"
4358,"['1709700Ant7' '1709700Ant8' '170970Ant11' '170970Ant13' '17097Lak145'
 '17097Lak146']"
4359,"['1709700Ant8' '1709700Ant9' '170970Ant12' '17097Lak146' '17097Lak147'
 '17097Lak148' '17097New225']"
4360,['170970Ant10' '170970Ant11' '170970Ant15' '17097Lak143' '17097Lak145']
4361,"['1709700Ant1' '170970Ant10' '170970Ant14' '170970Ant17' '17097Gra127'
 '17097Gra129' '17097Lak143' '17097Lak144']"
4362,['170970Ant17' '1711100Bu01']
4363,"['1709700Ant1' '170970Ant15' '170970Ant16' '17097Gra127' '17097Gra129'
 '1711100Bu01']"
4364,"['170970Avo19' '170970Avo24' '170970Avo25' '170970Avo26' '17097Gra132'
 '17097Gra136' '17097Lak154' '17097Lak159']"
4365,"['170970Avo18' '170970Avo20' '170970Avo24' '17097Lak154' '17097Lak159'
 '17097Lak164']"
4366,"['170970Avo19' '170970Avo21' '170970Avo24' '170970Avo28' '17097Lak164'
 '17097Lak165' '17097Lak166']"
4367,"['170970Avo20' '170970Avo22' '170970Avo28' '170970Avo32' '170970Avo33'
 '170970Avo34' '17097Lak166']"
4368,"['170970Avo21' '170970Avo23' '170970Avo34' '170970Avo35' '17097Lak163'
 '17097Lak166']"
4369,"['170970Avo22' '170970Avo35' '170970Avo36' '170970Avo48' '170970Avo49'
 '17097Lak163' '17097War290' '17097War311']"
4370,"['170970Avo18' '170970Avo19' '170970Avo20' '170970Avo26' '170970Avo27'
 '170970Avo28']"
4371,['170970Avo18' '170970Avo26' '170970Avo30' '17097Gra136']
4372,"['170970Avo18' '170970Avo24' '170970Avo25' '170970Avo27' '170970Avo29'
 '170970Avo30']"
4373,['170970Avo24' '170970Avo26' '170970Avo28' '170970Avo29']
4374,"['170970Avo20' '170970Avo21' '170970Avo24' '170970Avo27' '170970Avo29'
 '170970Avo32']"
4375,"['170970Avo26' '170970Avo27' '170970Avo28' '170970Avo30' '170970Avo31'
 '170970Avo32']"
4376,"['170970Avo25' '170970Avo26' '170970Avo29' '170970Avo31' '170970Avo37'
 '170970Avo38' '17097Gra135' '17097Gra136' '17097Gra140' '17097Gra142']"
4377,['170970Avo29' '170970Avo30' '170970Avo32' '170970Avo38' '170970Avo39']
4378,"['170970Avo21' '170970Avo28' '170970Avo29' '170970Avo31' '170970Avo33'
 '170970Avo39' '170970Avo40' '170970Avo41']"
4379,"['170970Avo21' '170970Avo32' '170970Avo34' '170970Avo35' '170970Avo40'
 '170970Avo41' '170970Avo42']"
4380,['170970Avo21' '170970Avo22' '170970Avo33' '170970Avo35']
4381,"['170970Avo22' '170970Avo23' '170970Avo33' '170970Avo34' '170970Avo42'
 '170970Avo43' '170970Avo48']"
4382,['170970Avo23' '170970Avo48' '170970Avo49']
4383,"['170970Avo30' '170970Avo38' '17097Fre106' '17097Fre107' '17097Gra140'
 '17097Gra142']"
4384,"['170970Avo30' '170970Avo31' '170970Avo37' '170970Avo39' '17097Fre107'
 '17097Fre108']"
4385,['170970Avo31' '170970Avo32' '170970Avo38' '170970Avo40' '17097Fre108']
