,neighbors
1359,['1306700RW01' '1312100RW01' '1312100RW03' '1312100RW10' '131210RW11A']
1360,"['1312100RW02' '1312100RW05' '1312100RW08' '1312100RW10' '1312100RW13'
 '1312100RW17' '1312100SS17' '1312100SS22' '131210RW07A' '131210RW11A'
 '131210RW11B' '131210SS15B']"
1361,['1312100RW06' '1312100RW17' '1312100RW20' '1312100SS17' '131210RW22A']
1362,"['1312100AP03' '1312100RW03' '1312100RW08' '1312100RW12' '1312100RW16'
 '131210AP022' '131210AP02B' '131210RW07A' '131210RW07B']"
1363,['1312100JC18' '1312100RW04' '1312100RW13' '1312100RW17' '131210RW22A']
1364,"['1312100RW01' '1312100RW03' '1312100RW05' '1312100RW10' '1312100RW12'
 '1312100RW16']"
1365,"['13057000002' '13057000026' '13057000028' '1306700PO01' '1312100MP01'
 '1312100RW01' '1312100RW12' '131210ML012' '131210ML01B']"
1366,['1312100RW01' '1312100RW02' '1312100RW03' '1312100RW08']
1367,"['1312100RW01' '1312100RW05' '1312100RW08' '1312100RW09' '1312100RW16'
 '1312100RW19' '131210AP022' '131210AP04A' '131210ML01B']"
1368,"['1312100JC16' '1312100JC18' '1312100RW03' '1312100RW06' '1312100RW17'
 '131210AP01C' '131210AP01D' '131210AP01E' '131210AP02B' '131210RW07A']"
1369,['1312100RW05' '1312100RW08' '1312100RW12']
1370,"['1312100RW03' '1312100RW04' '1312100RW06' '1312100RW13' '1312100SS17'
 '131210RW07A' '131210RW22A' '131210SS15B']"
1371,['1312100RW12' '131210AP04A' '131210ML011' '131210ML012' '131210ML01B']
1372,['1312100RW04' '1312100RW21' '1312100SS01' '1312100SS17' '131210RW22A']
1373,"['1312100JC19' '1312100RW20' '1312100SS01' '131210RW22A' '131210RW22B'
 '13135000126']"
1374,['1312100011B' '1312100011C' '131210SC01C' '131210SC16A']
1375,['1312100CH02' '1312100CH03' '1312100SC13' '131210SC07A' '131210UC02A']
1376,"['1312100SC27' '131210CP081' '131210CP083' '131210CP084' '131210SC08B'
 '131210SC08D' '131210SC09A' '131210SC09B' '131210UC01B']"
1377,"['13097000785' '1312100CH02' '1312100SC04' '1312100SC15' '131210SC05A'
 '131210SC05D' '131210SC07A' '131210UC02A']"
1378,"['13097000784' '13097000785' '1312100SC13' '1312100SC20' '131210SC01A'
 '131210SC01B' '131210SC01D' '131210SC05D' '131210SC05E']"
1379,"['1312100SC15' '131210SC01B' '131210SC05B' '131210SC05D' '131210SC05E'
 '131210SC18A' '131210SC18B' '131210SC18C']"
1380,"['1306300OAK1' '1306300RD11' '1312100SC10' '131210CP083' '131210SC09A'
 '131210SC09C' '131210SC11A' '131210SC23A']"
1381,"['130890000KB' '130890000MQ' '130890000WL' '1312100RW20' '1312100RW21'
 '1312100SS17' '13135000073' '13135000101' '13135000126']"
1382,"['1312100SS04' '1312100SS05' '1312100SS06' '131210SS02B' '131210SS07A'
 '131210SS07B' '131210SS18A']"
1383,"['1312100SS03' '1312100SS20' '1312100SS26' '131210SS02A' '131210SS02B'
 '131210SS07A' '131210SS08C' '131210SS19B' '131210SS29A']"
1384,['1312100SS03' '1312100SS06' '1312100SS16' '131210SS18A']
1385,"['1312100SS03' '1312100SS05' '1312100SS16' '1312100SS31' '131210SS07A'
 '131210SS07B' '131210SS09B']"
1386,"['130890000AG' '130890000AH' '130890000GD' '130890000MU' '1312100SS14'
 '131210SS08A' '131210SS11A' '131210SS13A']"
1387,"['130890000AG' '130890000SE' '1312100007A' '1312100007B' '1312100008B'
 '1312100SS12' '131210SS13A' '131210SS13B']"
1388,"['1306700CA01' '1306700MT03' '1306700SO02' '1306700SO03' '1312100SS05'
 '1312100SS06' '131210SS09A' '131210SS09B' '131210SS18A']"
1389,"['130890000AD' '130890000MQ' '1312100RW03' '1312100RW04' '1312100RW17'
 '1312100RW20' '1312100SS01' '1312100SS20' '131210SS15A' '131210SS15B']"
1390,"['130890000AD' '1312100SS04' '1312100SS17' '1312100SS22' '1312100SS26'
 '131210SS15A' '131210SS19A' '131210SS29A' '131210SS29B']"
1391,"['1306700MT01' '1312100RW03' '1312100SS20' '131210RW11B' '131210SS15A'
 '131210SS15B' '131210SS19A']"
1392,['1312100SS04' '1312100SS20' '131210SS02A' '131210SS19A' '131210SS19B']
1393,"['1312100SS06' '131210SS07B' '131210SS07C' '131210SS09B' '131210SS11B'
 '131210SS11C']"
1394,"['1312100AP14' '1312100JC10' '131210AP01B' '131210AP01C' '131210AP01D'
 '131210AP022' '131210AP09A' '131210AP12A' '131210AP12C']"
1395,['131210AP01A' '131210AP01D' '131210AP021' '131210AP022' '131210AP12C']
1396,['1312100AP14' '1312100JC16' '1312100RW13' '131210AP01A' '131210AP01D']
1397,"['1312100RW13' '131210AP01A' '131210AP01B' '131210AP01C' '131210AP01E'
 '131210AP022' '131210AP02B' '131210RW07A']"
1398,['1312100RW13' '131210AP01D']
1399,"['1312100AP06' '1312100AP10' '131210AP01B' '131210AP022' '131210AP04A'
 '131210AP04B' '131210AP07A' '131210AP07B' '131210AP12C' '131210ML011']"
1400,"['1312100RW05' '1312100RW12' '131210AP01A' '131210AP01B' '131210AP01D'
 '131210AP021' '131210AP02B' '131210AP04A' '131210AP04B']"
1401,"['1312100AP03' '1312100RW05' '1312100RW13' '131210AP01D' '131210AP022'
 '131210RW07A' '131210RW07B']"
1402,"['1312100RW12' '1312100RW19' '131210AP021' '131210AP022' '131210AP04B'
 '131210ML011' '131210ML012' '131210ML01B']"
1403,['131210AP021' '131210AP022' '131210AP04A' '131210ML011']
1404,"['1312100AP10' '131210AP021' '131210AP07B' '131210AP12B' '131210AP12C'
 '131210AP12D' '131210ML04A' '131210ML05A' '131210ML06A']"
1405,"['1312100AP06' '1312100AP10' '131210AP021' '131210AP07A' '131210AP12D'
 '131210ML04A' '131210ML04B' '131210ML04C' '131210ML05C' '131210ML06A']"
1406,"['1312100AP05' '1312100AP14' '1312100JC10' '131210AP01A' '131210AP09B'
 '131210AP12A' '131210JC04A' '131210JC04B']"
1407,['1312100AP05' '131210AP09A' '131210JC04A' '131210JC04B']
1408,['1312100AP05' '131210AP01A' '131210AP09A' '131210AP12B' '131210AP12C']
1409,"['13117000002' '1312100AP05' '131210AP07A' '131210AP12A' '131210AP12C'
 '131210AP12D' '131210ML06A']"
1410,"['131210AP01A' '131210AP01B' '131210AP021' '131210AP07A' '131210AP12A'
 '131210AP12B']"
1411,['131210AP07A' '131210AP07B' '131210AP12B' '131210ML06A']
1412,['13077000008' '13077000022' '1312100CH05' '1312100PA01']
1413,['1312100PA01' '131210SC07A']
1414,['1312100CP02' '131210CP012' '131210CP01B' '131210EP01B' '131210EP02C']
1415,"['1312100CP02' '131210CP011' '131210CP04A' '131210CP04B' '131210CP07A'
 '131210CP07B' '131210EP01A' '131210EP01B' '131210EP03A' '131210EP03B'
 '131210EP04A']"
1416,['1312100CP02' '131210CP011' '131210EP02C']
1417,['1312100CP02' '131210CP012' '131210CP04B']
1418,"['1306300OAK1' '1312100CP02' '131210CP012' '131210CP04A' '131210CP07A'
 '131210CP07B']"
1419,"['131210CP052' '131210CP053' '131210CP05B' '131210CP06A' '131210CP07A'
 '131210CP07C' '131210CP07E' '131210CP07F' '131210EP04A' '131210SC19B']"
1420,"['131210CP051' '131210CP053' '131210CP06A' '131210CP06B' '131210CP081'
 '131210CP084' '131210CP08A' '131210SC19B']"
1421,['131210CP051' '131210CP052' '131210SC19B']
1422,"['131210CP051' '131210CP06A' '131210CP07A' '131210CP07B' '131210CP07D'
 '131210CP07F']"
1423,"['1306300OAK1' '131210CP051' '131210CP052' '131210CP05B' '131210CP06B'
 '131210CP07B' '131210CP08A']"
1424,['131210CP052' '131210CP06A' '131210CP081' '131210CP08A']
1425,"['131210CP012' '131210CP04B' '131210CP051' '131210CP05B' '131210CP07B'
 '131210CP07C' '131210CP07D' '131210CP07E' '131210CP07F' '131210EP04A']"
1426,"['1306300OAK1' '131210CP012' '131210CP04B' '131210CP05B' '131210CP06A'
 '131210CP07A' '131210CP07D']"
1427,['131210CP051' '131210CP07A' '131210EP04A']
1428,['131210CP05B' '131210CP07A' '131210CP07B' '131210CP07E' '131210CP07F']
1429,['131210CP051' '131210CP07A' '131210CP07D' '131210CP07F']
1430,['131210CP051' '131210CP05B' '131210CP07A' '131210CP07D' '131210CP07E']
1431,"['1312100SC10' '131210CP052' '131210CP06B' '131210CP083' '131210CP084'
 '131210CP08A']"
1432,['1306300OAK1' '1312100SC10' '1312100SC27' '131210CP081' '131210CP08A']
1433,"['1312100SC10' '131210CP052' '131210CP081' '131210SC08B' '131210SC08D'
 '131210SC17C' '131210SC19B' '131210UC01B']"
1434,"['1306300OAK1' '131210CP052' '131210CP06A' '131210CP06B' '131210CP081'
 '131210CP083']"
1435,"['131210CP012' '131210EP01B' '131210EP02A' '131210EP02B' '131210EP02D'
 '131210EP03A']"
1436,"['1312100011G' '1312100011J' '1312100011M' '1312100011R' '131210CP011'
 '131210CP012' '131210EP01A' '131210EP02A' '131210EP02C' '131210EP02D'
 '131210EP02E' '131210EP03A']"
1437,"['131210012E1' '1312100HP01' '131210EP01A' '131210EP01B' '131210EP02B'
 '131210EP02C']"
1438,"['1312100012D' '1312100012G' '131210012E1' '131210EP01A' '131210EP02A'
 '131210EP02D' '131210EP02E']"
1439,"['131210012E2' '1312100CP02' '1312100HP01' '131210CP011' '131210CP01B'
 '131210EP01B' '131210EP02A']"
1440,"['1312100011G' '1312100012I' '1312100012L' '131210EP01A' '131210EP01B'
 '131210EP02B' '131210EP02E']"
1441,"['1312100012A' '1312100012D' '1312100012L' '131210EP01B' '131210EP02B'
 '131210EP02D']"
1442,['1312100011J' '131210CP012' '131210EP01A' '131210EP01B' '131210EP03B']
1443,['1312100011J' '131210011E3' '131210CP012' '131210EP03A' '131210EP04A']
1444,"['1312100011J' '131210011E3' '131210CP012' '131210CP051' '131210CP07A'
 '131210CP07C' '131210EP03B' '131210EP04B' '131210SC19B']"
1445,"['131210011E1' '131210011E3' '131210EP04A' '131210SC17C' '131210SC18A'
 '131210SC18B' '131210SC18C' '131210SC19A' '131210SC19B']"
1446,"['131210FA01B' '131210FA01C' '131210SC07A' '131210SC07C' '131210SC21A'
 '131210UC02A']"
1447,"['13077000007' '13113000010' '1312100PA01' '131210FA01A' '131210FA01C'
 '131210SC07A' '131210SC07C' '131210SC212']"
1448,"['13113000010' '131210FA01A' '131210FA01B' '131210SC07C' '131210SC212'
 '131210SC21A']"
1449,['1312100JC05' '131210JC03B' '131210JC04A']
1450,['13117000001' '1312100JC02' '1312100JC05' '131210JC03A' '131210JC04A']
1451,"['13117000001' '1312100AP05' '1312100JC05' '131210AP09A' '131210AP09B'
 '131210JC03A' '131210JC03B' '131210JC04B']"
1452,"['1312100JC05' '1312100JC08' '1312100JC10' '131210AP09A' '131210AP09B'
 '131210JC04A']"
1453,"['1312100JC14' '1312100JC16' '1312100JC19' '131210JC13B' '13135000062'
 '13135000063' '13135000125' '13135000126']"
1454,['1312100JC12' '1312100JC14' '131210JC13A' '13135000063']
1455,"['1312100AP06' '1312100RW19' '131210AP021' '131210AP04A' '131210AP04B'
 '131210ML012' '131210ML01B' '131210ML021' '131210ML023']"
1456,"['13057000002' '13057000028' '1312100RW09' '1312100RW19' '131210AP04A'
 '131210ML011' '131210ML01B' '131210ML021']"
1457,"['1312100RW09' '1312100RW12' '1312100RW19' '131210AP04A' '131210ML011'
 '131210ML012']"
1458,"['13057000003' '13057000018' '13057000028' '13057000038' '1312100ML03'
 '131210ML011' '131210ML012' '131210ML022' '131210ML023' '131210ML07A']"
1459,['1312100ML03' '131210ML021' '131210ML023']
1460,"['1312100AP06' '1312100ML03' '131210ML011' '131210ML021' '131210ML022'
 '131210ML024' '131210ML04A']"
1461,['1312100ML03' '131210ML023' '131210ML04A' '131210ML04B']
1462,"['1312100AP06' '1312100AP10' '131210AP07A' '131210AP07B' '131210ML023'
 '131210ML024' '131210ML04B' '131210ML05A' '131210ML05C']"
1463,"['1312100ML03' '131210AP07B' '131210ML024' '131210ML04A' '131210ML04C'
 '131210ML05B' '131210ML05C']"
1464,['131210AP07B' '131210ML04B' '131210ML05B' '131210ML05C']
1465,['131210AP07A' '131210ML04A' '131210ML05C' '131210ML06A']
1466,"['1312100ML03' '131210ML04B' '131210ML04C' '131210ML05C' '131210ML071'
 '131210ML072']"
1467,"['13117000002' '13117000029' '131210AP07B' '131210ML04A' '131210ML04B'
 '131210ML04C' '131210ML05A' '131210ML05B' '131210ML06A' '131210ML06B'
 '131210ML071' '131210ML072']"
1468,"['13117000002' '131210AP07A' '131210AP07B' '131210AP12B' '131210AP12D'
 '131210ML05A' '131210ML05C' '131210ML06B']"
1469,['13117000002' '131210ML05C' '131210ML06A']
1470,['131210ML05B' '131210ML05C' '131210ML072']
1471,"['13057000018' '13117000002' '13117000029' '1312100ML03' '131210ML05B'
 '131210ML05C' '131210ML071' '131210ML07A']"
1472,['13057000018' '1312100ML03' '131210ML021' '131210ML072']
1473,"['1312100RW03' '1312100RW05' '1312100RW13' '1312100RW17' '131210AP01D'
 '131210AP02B' '131210RW07B']"
1474,['1312100AP03' '1312100RW05' '131210AP02B' '131210RW07A']
1475,"['1306700MT01' '1306700RW01' '1306700TR01' '1312100RW02' '1312100RW03'
 '131210RW11B']"
1476,"['1306700MT01' '1306700TR01' '1312100RW03' '1312100SS22' '131210RW11A'
 '131210SS15B']"
1477,"['1312100JC18' '1312100JC19' '1312100RW04' '1312100RW06' '1312100RW17'
 '1312100RW20' '1312100RW21' '131210RW22B']"
1478,['1312100JC19' '1312100RW21' '131210RW22A']
1479,['1312100SC15' '131210SC01B' '131210SC01D' '131210SC16A' '131210SC16B']
1480,"['1312100SC15' '1312100SC20' '131210SC01A' '131210SC01C' '131210SC16A'
 '131210SC18A' '131210SC18B']"
1481,['1312100011B' '1312100SC02' '131210SC01B' '131210SC16A' '131210SC18A']
1482,"['13097000784' '13097000785' '13097001275' '1312100SC15' '131210SC01A'
 '131210SC16A' '131210SC16B']"
1483,['1312100SC13' '131210SC05D' '131210SC05E' '131210UC02A']
1484,"['1312100SC20' '131210SC05D' '131210SC05E' '131210SC08C' '131210SC17A'
 '131210SC18C' '131210SC19A' '131210UC01E' '131210UC02B']"
1485,"['1312100SC13' '1312100SC15' '1312100SC20' '131210SC05A' '131210SC05B'
 '131210SC05E']"
1486,"['1312100SC15' '1312100SC20' '131210SC05A' '131210SC05B' '131210SC05D'
 '131210UC02A' '131210UC02B']"
1487,"['1312100CH01' '1312100CH03' '1312100PA01' '1312100SC04' '1312100SC13'
 '131210CH04B' '131210FA01A' '131210FA01B' '131210SC07B' '131210SC08A'
 '131210SC08F' '131210UC01A' '131210UC02A' '131210UC02B']"
1488,['131210SC07A' '131210UC02A' '131210UC02B']
1489,"['131210FA01A' '131210FA01B' '131210FA01C' '131210SC212' '131210SC21A'
 '131210UC02A']"
1490,['131210SC07A' '131210UC01A' '131210UC02A']
1491,"['1312100SC10' '131210CP084' '131210SC08D' '131210SC08E' '131210SC08H'
 '131210SC09B' '131210SC17C' '131210SC19B' '131210SC29B' '131210UC01A'
 '131210UC01B' '131210UC01C' '131210UC01D' '131210UC031' '131210UC033']"
1492,['131210SC05B' '131210SC17A' '131210UC01E']
1493,['1312100SC10' '131210CP084' '131210SC08B' '131210UC01B']
1494,['131210SC08B' '131210UC01A' '131210UC031']
1495,"['131210SC07A' '131210SC08G' '131210SC08H' '131210UC01A' '131210UC01D'
 '131210UC02A']"
1496,['131210SC08F' '131210UC01A' '131210UC02A']
1497,"['131210SC08B' '131210SC08F' '131210SC17B' '131210UC01A' '131210UC01D'
 '131210UC02A']"
1498,['1312100SC10' '1312100SC27' '131210SC09B' '131210SC09C']
1499,"['1312100SC10' '131210SC08B' '131210SC09A' '131210SC09C' '131210SC11A'
 '131210SC11B' '131210SC29A' '131210SC29B' '131210UC01C' '131210UC031'
 '131210UC033' '131210UC035']"
1500,"['1312100SC27' '131210SC09A' '131210SC09B' '131210SC11A' '131210SC11B'
 '131210SC23A']"
1501,['1312100SC27' '131210SC09B' '131210SC09C' '131210SC11B' '131210SC23A']
1502,"['131210SC09B' '131210SC09C' '131210SC11A' '131210SC23A' '131210SC23B'
 '131210SC23C' '131210SC29A']"
1503,"['1312100010A' '1312100011C' '131210SC14B' '131210SC16A' '131210SC16B'
 '131210SC30A' '131210SC30B']"
1504,"['1306700BT02' '1306700HL01' '1306700RS01' '1312100009B' '1312100010A'
 '1312100010D' '1312100010P' '131210SC14A' '131210SC16A' '131210SC16B']"
1505,"['1312100011B' '1312100011C' '1312100SC02' '131210SC01A' '131210SC01B'
 '131210SC01C' '131210SC01D' '131210SC14A' '131210SC14B' '131210SC16B']"
1506,"['1306700BT02' '13097001275' '131210SC01A' '131210SC01D' '131210SC14A'
 '131210SC14B' '131210SC16A']"
1507,['131210SC05B' '131210SC08C' '131210UC01E']
1508,['131210SC08H' '131210UC01D']
1509,"['131210CP084' '131210EP04B' '131210SC08B' '131210SC19A' '131210SC19B'
 '131210UC01D' '131210UC01E']"
1510,"['1312100011B' '131210011E1' '1312100SC20' '131210EP04B' '131210SC01B'
 '131210SC01C' '131210SC18B']"
1511,['1312100SC20' '131210EP04B' '131210SC01B' '131210SC18A' '131210SC18C']
1512,"['1312100SC20' '131210EP04B' '131210SC05B' '131210SC18B' '131210SC19A'
 '131210UC01E']"
1513,['131210EP04B' '131210SC05B' '131210SC17C' '131210SC18C' '131210UC01E']
1514,"['131210CP051' '131210CP052' '131210CP053' '131210CP084' '131210EP04A'
 '131210EP04B' '131210SC08B' '131210SC17C']"
1515,"['13113000003' '13113000007' '131210SC212' '131210SC23B' '131210SC23C'
 '131210SC29A' '131210UC031' '131210UC032' '131210UC035']"
1516,"['13113000007' '13113000010' '131210FA01B' '131210FA01C' '131210SC07C'
 '131210SC211' '131210SC21A' '131210UC02A' '131210UC031' '131210UC032']"
1517,['131210FA01A' '131210FA01C' '131210SC07C' '131210SC212' '131210UC02A']
1518,"['1306300RD11' '1312100SC27' '131210SC09C' '131210SC11A' '131210SC11B'
 '131210SC23C']"
1519,['131210SC11B' '131210SC211' '131210SC23C' '131210SC29A']
1520,"['1306300RD08' '1306300RD11' '13113000003' '131210SC11B' '131210SC211'
 '131210SC23A' '131210SC23B' '131210SC29A']"
1521,"['131210SC09B' '131210SC11B' '131210SC211' '131210SC23B' '131210SC23C'
 '131210UC031']"
1522,['131210SC08B' '131210SC09B' '131210UC031' '131210UC035']
1523,['1312100010A' '1312100011C' '131210SC14A' '131210SC30B']
1524,"['1312100010A' '1312100010B' '1312100010C' '1312100011B' '1312100011C'
 '1312100011M' '1312100011N' '131210SC14A' '131210SC30A']"
1525,['1312100SS04' '1312100SS26' '131210SS02B' '131210SS18A' '131210SS19B']
1526,['1312100SS03' '1312100SS04' '131210SS02A' '131210SS18A']
1527,"['1312100SS03' '1312100SS04' '1312100SS06' '131210SS07B' '131210SS08B'
 '131210SS08C']"
1528,"['1312100SS03' '1312100SS06' '1312100SS31' '131210SS07A' '131210SS07C'
 '131210SS08A' '131210SS08B' '131210SS08C']"
1529,['1312100SS31' '131210SS07B' '131210SS08A' '131210SS11A' '131210SS11C']
1530,"['130890000GD' '130890000MU' '1312100SS12' '131210SS07B' '131210SS07C'
 '131210SS08B' '131210SS08D' '131210SS11A']"
1531,['131210SS07A' '131210SS07B' '131210SS08A' '131210SS08C' '131210SS08D']
1532,"['1312100SS04' '131210SS07A' '131210SS07B' '131210SS08B' '131210SS08D'
 '131210SS29A']"
1533,"['130890000DF' '130890000GD' '131210SS08A' '131210SS08B' '131210SS08C'
 '131210SS29A']"
1534,"['1306700CA01' '1306700SO02' '1312100008A' '1312100008B' '1312100SS16'
 '131210SS09B']"
1535,"['1312100008B' '1312100SS06' '1312100SS16' '1312100SS31' '131210SS09A'
 '131210SS11B' '131210SS11D' '131210SS13B']"
1536,"['1312100SS12' '131210SS07C' '131210SS08A' '131210SS11B' '131210SS11C'
 '131210SS11D' '131210SS13A']"
1537,['1312100SS31' '131210SS09B' '131210SS11A' '131210SS11C' '131210SS11D']
1538,['1312100SS31' '131210SS07C' '131210SS11A' '131210SS11B']
1539,['131210SS09B' '131210SS11A' '131210SS11B' '131210SS13A' '131210SS13B']
1540,['1312100SS12' '1312100SS14' '131210SS11A' '131210SS11D' '131210SS13B']
1541,"['1312100007A' '1312100008B' '1312100SS14' '131210SS09B' '131210SS11D'
 '131210SS13A']"
1542,['1312100SS17' '1312100SS20' '1312100SS22' '131210SS15B']
1543,"['1312100RW03' '1312100RW17' '1312100SS17' '1312100SS22' '131210RW11B'
 '131210SS15A']"
1544,"['1306700MT03' '1306700SO03' '1312100SS03' '1312100SS05' '1312100SS16'
 '131210SS02A' '131210SS02B' '131210SS18B' '131210SS19B']"
1545,['1306700MT01' '1306700MT03' '131210SS18A' '131210SS19B']
1546,['1306700MT01' '1312100SS20' '1312100SS22' '1312100SS26' '131210SS19B']
1547,"['1306700MT01' '1312100SS04' '1312100SS26' '131210SS02A' '131210SS18A'
 '131210SS18B' '131210SS19A']"
1548,"['130890000AD' '130890000DF' '130890000DI' '1312100SS04' '1312100SS20'
 '131210SS08C' '131210SS08D' '131210SS29B']"
1549,['130890000AD' '130890000DI' '1312100SS20' '131210SS29A']
1550,"['131210SC07A' '131210SC08A' '131210SC08B' '131210SC08E' '131210SC08F'
 '131210SC08G' '131210SC08H' '131210UC01D' '131210UC02A' '131210UC031'
 '131210UC032']"
1551,['1312100SC10' '131210CP084' '131210SC08B' '131210SC08D' '131210UC01C']
1552,['131210SC08B' '131210SC09B' '131210UC01B' '131210UC031' '131210UC033']
1553,"['131210SC08B' '131210SC08F' '131210SC08H' '131210SC17B' '131210SC17C'
 '131210UC01A' '131210UC01E' '131210UC02A' '131210UC02B']"
1554,"['131210SC05B' '131210SC08C' '131210SC17A' '131210SC17C' '131210SC18C'
 '131210SC19A' '131210UC01D' '131210UC02A' '131210UC02B']"
1555,"['1312100SC04' '1312100SC13' '131210FA01A' '131210SC05A' '131210SC05E'
 '131210SC07A' '131210SC07B' '131210SC07C' '131210SC08A' '131210SC08F'
 '131210SC08G' '131210SC08H' '131210SC212' '131210SC21A' '131210UC01A'
 '131210UC01D' '131210UC01E' '131210UC02B' '131210UC031' '131210UC032']"
1556,"['131210SC05B' '131210SC05E' '131210SC07A' '131210SC07B' '131210UC01D'
 '131210UC01E' '131210UC02A']"
1557,"['131210SC08B' '131210SC08E' '131210SC09B' '131210SC211' '131210SC212'
 '131210SC29A' '131210SC29B' '131210UC01A' '131210UC01C' '131210UC02A'
 '131210UC032' '131210UC035']"
1558,['131210SC211' '131210SC212' '131210UC01A' '131210UC02A' '131210UC031']
1559,['131210SC08B' '131210SC09B' '131210UC01C' '131210UC035']
1560,['131210SC09B' '131210SC211' '131210SC29B' '131210UC031' '131210UC033']
1561,"['13123000003' '13123000004' '13123000005' '13123000008' '13123000009'
 '13123000010' '13123000013']"
1562,"['13085000001' '13123000009' '13123000011' '13123000012' '13123000013'
 '13227000010']"
1563,['13123000001' '13123000005' '13123000008' '13213000872']
1564,['13123000001' '13123000005' '13123000009' '13123000011' '13227000007']
1565,"['13123000001' '13123000003' '13123000004' '13129001235' '13213000872'
 '13227000005' '13227000007']"
1566,"['1311100NOON' '1311100SUGC' '1311100TOCC' '13123000007' '13123000012'
 '13123000013']"
1567,"['1311100COLW' '1311100SUGC' '13123000006' '13123000008' '13123000010'
 '13123000013']"
1568,"['1311100COLW' '13123000001' '13123000003' '13123000007' '13123000010'
 '13213000824' '13213000872' '13213001013']"
1569,"['13123000001' '13123000002' '13123000004' '13123000010' '13123000011'
 '13123000013']"
1570,['13123000001' '13123000007' '13123000008' '13123000009' '13123000013']
1571,['13123000002' '13123000004' '13123000009' '13227000007' '13227000010']
1572,"['13085000001' '1311100NOON' '1311100SKEN' '13123000002' '13123000006'
 '13123000013']"
1573,"['13123000001' '13123000002' '13123000006' '13123000007' '13123000009'
 '13123000010' '13123000012']"
1574,['1312500GIBS' '1312500MITC' '13163000082' '13163001593' '13303001350']
1575,"['1312500EDGH' '1312500MILL' '1312500MITC' '13163001593' '13301000004'
 '13301000005']"
1576,"['1312500GIBS' '13163001460' '13163001593' '13301000004' '13301000005'
 '13301000006']"
1577,['1312500EDGH' '1312500GIBS' '1314100004C' '13301000004' '13303001350']
1578,"['13025000003' '13127001923' '13127001943' '13127003713' '13127003723'
 '13127003743' '13191001771' '1330500003B']"
1579,['13025000003' '13127001713' '13127001933' '13127001943']
1580,"['13025000003' '13039000001' '13039000002' '13127001923' '13127001943'
 '13127002953' '13127005923' '13127005943']"
1581,"['13127001713' '13127001923' '13127001933' '13127003723' '13127004913'
 '13127005943']"
1582,['13127002923' '13127002933' '13127002943' '13127003733' '13127004933']
1583,"['13127002713' '13127002933' '13127002943' '13127003733' '13191000271'
 '13191001312']"
1584,['13127002713' '13127002923' '13127002943']
1585,"['13127002713' '13127002923' '13127002933' '13127002953' '13127004933'
 '13127005923']"
1586,['13039000002' '13039000010' '13127001933' '13127002943' '13127005923']
1587,['13127001713' '13127003723' '13127003743' '13127004913']
1588,['13127001713' '13127001943' '13127003713' '13127003743' '13127004913']
1589,"['13127002713' '13127002923' '13127003743' '13127004913' '13127004923'
 '13127004933' '13191000271']"
1590,"['13127001713' '13127003713' '13127003723' '13127003733' '13127004913'
 '13191000271' '13191001771']"
1591,"['13127001943' '13127003713' '13127003723' '13127003733' '13127003743'
 '13127004923' '13127004933' '13127005913' '13127005943']"
1592,['13127003733' '13127004913' '13127004933']
1593,"['13127002713' '13127002943' '13127003733' '13127004913' '13127004923'
 '13127005913' '13127005923']"
1594,['13127004913' '13127004933' '13127005923' '13127005933' '13127005943']
1595,"['13127001933' '13127002943' '13127002953' '13127004933' '13127005913'
 '13127005933' '13127005943']"
1596,['13127005913' '13127005923' '13127005943']
1597,"['13127001933' '13127001943' '13127004913' '13127005913' '13127005923'
 '13127005933']"
1598,"['13015000001' '13015000009' '13129001055' '13129001056' '131290849-A'
 '131290849-B']"
1599,"['13015000012' '13057000033' '13129000973' '13129001056' '13129001235'
 '13227000004' '13227000005']"
1600,['13129000874' '13129001056' '13129001063' '13129001235' '131290849-A']
1601,"['13129001054' '13129001063' '131290849-A' '131290849-B' '13213001291'
 '13295000953' '133130000CA' '133130000TI']"
1602,['13115000035' '13129000980' '13129001064' '131290849-A' '13295000953']
1603,"['13015000001' '13115000040' '13115000130' '13129000856' '13129001064'
 '131290849-A']"
1604,"['13015000009' '13015000012' '13129000856' '13129000874' '13129000973'
 '131290849-A']"
1605,"['13129000973' '13129000980' '13129001235' '131290849-A' '13213000872'
 '13213001291']"
1606,['13115000035' '13115000040' '13129001054' '13129001055' '131290849-A']
1607,"['13123000005' '13129000874' '13129000973' '13129001063' '13213000872'
 '13227000005']"
1608,"['13129000856' '13129000973' '13129000980' '13129001054' '13129001055'
 '13129001056' '13129001063' '13129001064' '131290849-B']"
1609,['13129000856' '13129000980' '131290849-A']
1610,"['1313100000L' '1313100000S' '131310000SH' '131310000WL' '132050000BV'
 '132050000PE']"
1611,"['1313100000H' '1313100000M' '1313100000R' '13275000107' '13275000113'
 '13275000114']"
1612,['13087000694' '13087001361' '1313100000D' '1313100000R' '1313100000W']
1613,"['13087001277' '13087001361' '1313100000B' '131310000SH' '132050000BV'
 '132050000PE']"
1614,"['1313100000D' '1313100000P' '1313100000R' '1313100000W' '131310000WL'
 '13131000C04' '13131000C05' '13275000107' '13275000114']"
1615,['1313100000M' '131310000WL' '13275000114' '13275000115']
1616,['1313100000D' '1313100000H' '1313100000M' '1313100000W']
1617,['1313100000B' '131310000WL' '132050000PE' '13275000111' '13275000115']
